tweet_id, user_id
'509406180481843200','70082685'
'509406182902366209','1005950748'
'509406184801984512','2513272843'
'509406188195172352','554692057'
'509406196533821440','1601276034'
'509406199389753344','416661318'
'509406205752512512','1226898078'
'509406213562322944','22763833'
'509406215386832896','90474198'
'509406216846835712','473844443'
'509406218662584320','467444943'
'509406221628366848','7587032'
'509406222076739584','375764873'
'509406223238561792','87755689'
'509406229051887616','2800207886'
'509406232583897088','2172969391'
'509406234449965056','69948337'
'509406239948689408','1055499720'
'509406241601228800','50618338'
'509406245359349760','461381268'
'509406246839939072','2515525800'
'509406251449454592','2740165982'
'509406251907031040','50618338'
'509406255580852224','2305228178'
'509406262442721280','2474224548'
'509406264393101312','237295997'
'509406267392421888','580989014'
'509406271242399746','50618338'
'509406273914568704','2416926912'
'509406274987888640','1431403123'
'509406281632079872','1732409862'
'509406284559302656','720585852'
'509406286983991296','993857317'
'509406288866840576','133183469'
'509406289106313217','68682900'
'509406296307560448','959905208'
'509406300074434560','2497692722'
'509406300741324800','261446165'
'509406307062149120','1732409862'
'509406314988978176','773790523'
'509406316343721984','421358221'
'509406320139972608','295788435'
'509406321880231938','148246711'
'509406327165046784','333418409'
'509406338560950272','148246711'
'509406341601824768','2507070668'
'509406342063611904','190686826'
'509406344583995393','798750164'
'509406356349009920','157875248'
'509406358257405952','197851335'
'509406363693625344','583175530'
'509406364712464385','2530096664'
'509406368155975680','1575226951'
'509406368504115201','1223955961'
'509406383205130240','794031865'
'509406389706297345','2714779464'
'509406396857589760','457496620'
'509406399709724672','1226979841'
'509406400540184576','200027942'
'509406400619900928','100399870'
'509406402167971841','1005950748'
'509406412754018304','98090940'
'509406416143015936','360770743'
'509406417317810176','285143932'
'509406418609659904','829398638'
'509406423491411968','169354474'
'509406425072664576','2347688676'
'509406434895753219','568500519'
'509406440469966849','469554392'
'509406454328332288','519620837'
'509406458710986752','2444008530'
'509406464382083072','1395474470'
'509406465212153857','359462561'
'509406468819255296','2532492307'
'509406470798970880','133183469'
'509406475232370688','1114005504'
'509406475413118976','82311486'
'509406475542736896','77523439'
'509406478420422656','73265702'
'509406480534339585','458794719'
'509406483235495936','60070486'
'509406483524485120','148246711'
'509406483780366336','2794515704'
'509406485416513536','2235297740'
'509406486142148609','2306894052'
'509406493636972546','1276775432'
'509406495281119232','2513272843'
'509406495981576192','1108625665'
'509406505138139136','1270623732'
'509406511794507777','352817298'
'509406512612003840','157875248'
'509406514462085120','58258157'
'509406515287949313','1243608492'
'509406515564785664','1245686940'
'509406518450860032','367341339'
'509406519352643584','49119697'
'509406520673464322','1612208119'
'509406525312335873','62208177'
'509406527602446338','134392546'
'509406545226903552','146802831'
'509406557302308864','2313911614'
'509406562574561281','14095358'
'509406566252937218','247311863'
'509406568417210368','298114713'
'509406576482852864','408408045'
'509406579632779265','2370062874'
'509406581084418048','2713038277'
'509406581251776512','195664289'
'509406585790005248','611540854'
'509406591561396224','503175047'
'509406596305518593','23307701'
'509406596275769344','2794381560'
'509406600423948288','203926251'
'509406610024722432','2745536490'
'509406610418978816','2515525800'
'509406615351885824','1722431809'
'509406619214442496','461381268'
'509406627414286336','2582732256'
'509406638587912193','634511322'
'509406644178935809','22449822'
'509406645269434368','2191444817'
'509406657193836544','154483697'
'509406663594364929','467810030'
'509406665922199552','44798649'
'509406675179409408','142308031'
'509406676949032960','2431915009'
'509406681382416384','2765978126'
'509406684070944768','1101275611'
'509406691801464832','2232532171'
'509406694850322432','105749025'
'509406696704577536','205779047'
'509406707307405312','60126720'
'509406715503050752','220627371'
'509406715859587072','249744932'
'509406727603646464','2182365374'
'509406734625275904','2425268995'
'509406736554270720','76288540'
'509406743504629760','1024789640'
'509406748570943488','92784151'
'509406751524126721','400881310'
'509406753079840768','2431915009'
'509406753562181633','1175379895'
'509406756028424192','100399870'
'509406762668404737','47234212'
'509406763809263617','107432899'
