tweet_id, user_id
'514737545591398400','34945490'
'514737556831756288','235986401'
'514737568358096899','45162067'
'514737578135019521','344312914'
'514737582648090624','476688374'
'514737588997865475','2468206993'
'514737625014743040','2700925999'
'514737626373709824','927429818'
'514737635714428928','2700925999'
'514737656266113024','1030482373'
'514737656639787008','2700925999'
'514737663656484864','2772624139'
'514737688004403202','456193674'
'514737719172669440','1315547371'
'514737720573566976','2763999964'
'514737724621082624','2585079645'
'514737735848849408','226479482'
'514737747706146816','2401190677'
'514737754501296128','2713126884'
'514737762344640512','287322784'
'514737766819966976','495364288'
'514737771530174464','314472009'
'514737774235103232','92806682'
'514737774889816064','63943820'
'514737785744273408','1118938512'
'514737796939255808','1472277060'
'514737799237758976','1477598941'
'514737821605961729','2424388281'
'514737829146947585','566675410'
'514737830107836416','1860778153'
'514737833542561792','1233709568'
'514737841000427520','1240633453'
'514737844037115904','1251115818'
'514737866107125760','293335885'
'514737902501502976','2770621301'
'514737915768107008','369893016'
'514737917101481985','479208110'
'514737947594067968','2261993082'
'514737961053605888','793944738'
'514737969559642112','121490474'
'514737971619434497','2343328297'
'514737995606290433','2344538196'
'514738030431989761','61585713'
'514738032885637121','228417172'
'514738045996630016','399112308'
'514738053014122496','1705480784'
'514738111142580224','837061406'
'514738115722756098','2811368466'
'514738121792311297','2232532171'
'514738133951197186','953740345'
'514738138422329344','416661318'
'514738152444268544','2640640357'
'514738156541714432','2811368466'
'514738180332195841','1095190868'
'514738203811516417','548188397'
'514738227199352833','2809114964'
'514738241564442624','1233709568'
'514738257280528384','893560843'
'514738262124941312','619552000'
'514738262577934336','2821471585'
'514738271218196480','483009293'
'514738286313484289','548188397'
'514738299408113664','548962439'
'514738306907533313','548188397'
'514738308723658752','70920140'
'514738309562519552','1060070036'
'514738318794190849','144020181'
'514738325828407297','153047550'
'514738334967414784','15967471'
'514738342361972736','1974325248'
'514738356853682177','2640702025'
'514738372288733184','75080436'
'514738372560973824','2400033127'
'514738374754594816','2536497000'
'514738407948316672','548188397'
'514738423114903554','969869587'
'514738463854579713','109220563'
'514738468510253056','836410892'
'514738477783465984','2225723400'
'514738492543229952','590123108'
'514738508913590273','2190448044'
'514738509215965185','2208135853'
'514738525812453377','1240655444'
'514738527054364672','1362424627'
'514738534071025665','2707132646'
'514738534196858880','1240532797'
'514738539159117824','2691186956'
'514738550420410368','2298177344'
'514738555826872323','1233709568'
'514738569978462208','1338014336'
'514738580518748160','563520304'
'514738594250903554','16227271'
'514738600345235456','2739299734'
'514738601284751360','1535062237'
'514738605671981056','1240595227'
'514738610516422656','2787866192'
'514738611648860161','392340744'
'514738631928336384','141899925'
'514738668129370113','2395503000'
'514738670507950080','234414078'
'514738694784167936','1376167688'
'514738712652292097','618657450'
'514738717010178048','628428961'
'514738725658435585','1548112908'
'514738729148510208','1429761'
'514738733040824320','1270546621'
'514738746680283137','97288489'
'514738764208279552','136717067'
'514738775193169921','2274067747'
'514738779689455617','2351544595'
'514738784110252032','1240739474'
'514738791807221760','1054180916'
'514738795996905472','140786116'
'514738796794224640','1165660502'
'514738796668022784','994988227'
'514738798463553536','2216422623'
'514738802389430274','234400024'
'514738806940246016','761311651'
'514738807363481600','1721848128'
'514738815270129664','443771137'
'514738817081683968','1055774280'
'514738826112401408','1614445826'
'514738826355290112','20754340'
'514738827987263488','296179817'
'514738868583927808','2762164959'
'514738902536425473','116754962'
'514738913509146624','28424453'
'514738925873545216','1726075789'
'514738927107051520','1895814582'
'514738941178568704','18159588'
'514738946073317377','2821737103'
