tweet_id, user_id
'510878493241266176','1626319435'
'510878503714435072','1732409862'
'510878509112119297','499992854'
'510878512841236480','22690617'
'510878526577594368','1732409862'
'510878531187122176','31095966'
'510878536341938177','1177878342'
'510878540829827072','1177878342'
'510878545883987969','93744844'
'510878554276364289','201436460'
'510878561902022656','877952977'
'510878567027458048','2592503457'
'510878568029892608','18226913'
'510878570860666880','377294486'
'510878582571167744','238891211'
'510878607904763904','2558572482'
'510878623784796161','2400188832'
'510878630017130496','452191119'
'510878641622773760','2571763278'
'510878652750233600','279980747'
'510878652834516992','768275844'
'510878678343876608','1429339843'
'510878680239710209','2800613646'
'510878686430494720','428567945'
'510878701589110784','198118176'
'510878703535280128','2583300051'
'510878710564937728','2376493934'
'510878720190849024','2413051406'
'510878734921244672','2438443241'
'510878737131266048','2254852512'
'510878761080721408','80341062'
'510878763941257216','613795365'
'510878789501726720','163806101'
'510878792043098112','1118529432'
'510878794429628417','516920907'
'510878827275644928','193720066'
'510878834975981568','1382687048'
'510878843964383232','14906670'
'510878864164134912','2462547554'
'510878888072077314','2601592171'
'510878890387333122','44397754'
'510878891225788416','1481189257'
'510878920972185600','464851727'
'510878968698769408','152004350'
'510878970523299841','1240097287'
'510878988990812160','463204228'
'510878989091500032','1678115221'
'510879011174903810','445789768'
'510879022092279809','65342644'
'510879042602426368','941813329'
'510879044116549633','17979425'
'510879053847752706','2693052048'
'510879054052868096','2307138960'
'510879086558720001','155932633'
'510879104665935873','2309128148'
'510879105659592704','147902665'
'510879105496014848','428567945'
'510879162941190144','430976846'
'510879172579704832','516649340'
'510879208290402304','2494613293'
'510879210227761152','188078181'
'510879212535042048','948611'
'510879215328448512','2309128148'
'510879217220067328','26609772'
'510879223171780608','41306214'
'510879235993772032','250349067'
'510879238929797120','943901365'
'510879270462566400','158068029'
'510879281702895616','2756363341'
'510879299906195458','6113082'
'510879305170030592','613795365'
'510879320710344704','173513965'
'510879323595628544','1410432620'
'510879335478464512','25027736'
'510879347918393344','388624705'
'510879351966298113','612818003'
'510879352087535616','1324023727'
'510879381208965121','1606282699'
'510879386518568960','516649340'
'510879405401317376','509703232'
'510879413865426944','516649340'
'510879423873024000','1463451492'
'510879443079168000','91073856'
'510879445121785856','829347607'
'510879454298525697','588391110'
'510879479032315904','1613622811'
'510879480319987712','592779217'
'510879484980240384','2640381354'
'510879508350513152','1313182850'
'510879510401921025','342539451'
'510879516281942016','89471898'
'510879529087156225','797888036'
'510879540545978368','1291917248'
'510879548087758849','2309128148'
'510879559583944705','475657014'
'510879563472056320','612891751'
'510879563287519232','1123879226'
'510879563820175360','2556569976'
'510879569495064576','1291917248'
'510879569822240768','853802708'
'510879587434106880','475657014'
'510879609051947008','2504146557'
'510879615599271937','99819883'
'510879621915500544','522954283'
'510879622272409600','2216240963'
'510879690001616896','138891979'
'510879694070501377','280657911'
'510879718955298816','1262253636'
'510879724025827328','191817242'
'510879733119066112','416661318'
'510879749065826304','191895365'
'510879761455796224','197108781'
'510879763255525376','2606691651'
'510879770674880512','1428585871'
'510879777087971328','22211042'
'510879784092446720','416661318'
'510879786013827072','2640431868'
'510879801532354560','1525460689'
'510879803163955200','336678596'
'510879815608446976','299659171'
'510879817168719872','1395283248'
'510879830502408192','2754209155'
'510879831332896769','931150813'
'510879839042023424','1241045287'
'510879841420201985','14101483'
'510879843756806145','14101483'
'510879852493565952','2309128148'
'510879863704944640','2680714406'
'510879873368621057','2680714406'
'510879889952497664','256887621'
'510879901432705024','543346653'
'510879906557743104','519729521'
'510879906868129792','157968099'
'510879908059287553','519847617'
'510879916293111808','92610480'
'510879944797585409','296371605'
'510879956046340096','1397460282'
'510879966297194496','336440953'
'510879968650203136','738045991'
'510879986039812096','522954283'
'510880008311549952','701628415'
'510880010203193344','554692057'
'510880013751578625','554692057'
'510880014120648704','583223538'
'510880028582617088','107748382'
'510880030248153089','2400188832'
'510880036120170496','2180670228'
'510880060002557953','154475920'
'510880060882944000','1139265643'
'510880092277325824','2413833248'
'510880095775371264','2519587086'
'510880096010240000','225705003'
'510880103987806208','444484100'
'510880104801525761','444484100'
'510880105644564480','1700275219'
'510880110883667968','1327351470'
'510880111785414656','27713389'
'510880112062251008','330268790'
'510880116843360256','203808532'
'510880118227877890','1262253636'
'510880121256181760','25293921'
'510880123986247680','532068126'
'510880124330180608','1112451775'
'510880124942565376','27713389'
'510880127916335105','203808532'
'510880142969671681','1684057640'
'510880155946848256','1923602274'
'510880191015837697','280657911'
'510880229795966976','1240938008'
'510880237622530048','282900076'
'510880252428435456','282900076'
'510880256400826368','984646333'
'510880261152600064','295093243'
'510880261177765888','276974893'
'510880313732374528','613795365'
'510880327280365568','2347688676'
'510880328030752768','516649340'
'510880331483066368','378191742'
'510880345164894208','1410130094'
'510880344699305984','2655494112'
'510880347626536961','416661318'
'510880357072527360','251740599'
'510880360197283842','122441850'
'510880364769067008','105303415'
'510880369764487168','556188501'
