tweet_id, user_id
'511657851849568256','994169114'
'511657893394145280','50491680'
'511657906790354944','152605708'
'511657930228502528','143788023'
'511657938579365888','508503884'
'511657945172832256','259023360'
'511657958774935552','263487657'
'511657962121998336','15379242'
'511657986067288064','307529173'
'511658014538203136','339969349'
'511658017704525824','2307691926'
'511658029771526144','541891569'
'511658030690484225','2280686094'
'511658052894720000','1240881782'
'511658069789401088','140622942'
'511658075720515586','36251697'
'511658088584478721','2732943849'
'511658092371513344','41687358'
'511658211255255040','2351501568'
'511658218037473280','215747834'
'511658221040570369','630104305'
'511658227009060864','35874526'
'511658236525969409','30650224'
'511658243962068993','1406531042'
'511658245170012160','49698965'
'511658264304431104','1003208371'
'511658272986636288','24290265'
'511658282633936897','152605708'
'511658327319642112','2221986284'
'511658348790685696','326208177'
'511658367283384320','2398468159'
'511658390922076160','18555614'
'511658402674536448','383285757'
'511658414871957504','41271196'
'511658415261614080','1340351844'
'511658417598238720','152605708'
'511658446652190720','2734682428'
'511658448963248128','264418049'
'511658461008900096','22048180'
'511658473134637056','34441039'
'511658482131410944','1916616086'
'511658482513100800','2188648081'
'511658489572126720','2598200760'
'511658496324952064','2182365374'
'511658503849926656','499261776'
'511658511097688065','1442311165'
'511658515455545344','2359209607'
'511658553921515521','215747834'
'511658573588623360','152605708'
'511658621667905536','181634028'
'511658629330903042','29214093'
'511658643842809856','595792347'
'511658659768971264','78150104'
'511658689778835456','152605708'
'511658705570762752','35361213'
'511658770523783168','96623162'
'511658776735535105','358485667'
'511658797463781378','16438548'
'511658797941940224','877961640'
'511658802857246720','88704739'
'511658821962694656','152605708'
'511658827696312321','5827'
'511658838974808065','1484162689'
'511658880641011712','30214532'
'511658891478720512','2797940976'
'511658915411419136','311287069'
'511658929596948480','35361213'
'511658934596169728','57620967'
'511658951234965504','354398878'
'511658969102680064','84501964'
'511659032667770880','418934226'
'511659051047215104','1732409862'
'511659052904902656','152605708'
'511659050694889472','545523010'
'511659064905187328','2245705093'
'511659071301492736','1732409862'
'511659081896329216','47064286'
'511659198791557120','454114632'
'511659258383826945','2698089566'
'511659271210012672','492720715'
'511659276390379520','1115500915'
'511659279892230145','1927079190'
'511659279875465217','2723565728'
'511659300511825921','2242938307'
'511659356291481602','152605708'
'511659356744847360','2343789421'
'511659390072782848','369140867'
'511659412701077504','116634504'
'511659419122548736','625082796'
'511659426995257344','240449840'
'511659440907755520','1391131794'
'511659460062760962','2218687386'
'511659462349053952','399439409'
'511659462101172224','17353463'
'511659463519260672','2618127521'
'511659469928136704','40092446'
'511659494624223232','152605708'
'511659510365044736','348279936'
'511659512101867520','249786450'
'511659522017214464','1391131794'
'511659531844087808','1223368322'
'511659554145599488','142458297'
