tweet_id, user_id
'514032329841319937','353656422'
'514032331305140224','2433633664'
'514032337957302272','2613208640'
'514032339559919616','311852242'
'514032341472145408','2701597927'
'514032360434991104','294529459'
'514032388796874753','1668422593'
'514032398485716992','265642404'
'514032406425133057','2270416014'
'514032421092990976','2814664315'
'514032420824547328','2655494112'
'514032445201874944','717884581'
'514032450385633282','117178268'
'514032450838994945','27419528'
'514032455020314624','2814664315'
'514032471412068352','57767923'
'514032472732872704','2814664315'
'514032488650260482','2814664315'
'514032496984346624','398093070'
'514032508858417153','2814664315'
'514032517653868544','24143422'
'514032520967372801','1119277880'
'514032525958598656','149840419'
'514032526621700096','21544055'
'514032531352879104','1730953009'
'514032548859478016','2814664315'
'514032550097195008','438156528'
'514032558166659073','2568793639'
'514032566337171456','1725347138'
'514032568283697152','19779559'
'514032568359194624','717884581'
'514032571638743041','2814664315'
'514032588332482560','2378777293'
'514032590383513601','2767941724'
'514032591419502593','380556584'
'514032601536143360','2680213915'
'514032604421447681','2814664315'
'514032619458416640','2231287004'
'514032630967185409','320279650'
'514032632816869376','1535062237'
'514032634234540032','1680362718'
'514032650424971264','39824470'
'514032660578983937','60452453'
'514032661363298305','447755058'
'514032682486235136','455684057'
'514032732281012226','163479357'
'514032738836307968','333422180'
'514032739285082112','16232231'
'514032755907518464','1912789405'
'514032760248631296','68970013'
'514032770448764928','1030711454'
'514032774777294848','1256522946'
'514032775306153984','192252315'
'514032775712997376','2386800263'
'514032776949948418','948623167'
'514032785485746176','15468019'
'514032791861100544','68970013'
'514032793450328065','2291998022'
'514032795392290816','2291998022'
'514032796155662336','2291998022'
'514032800136040448','2408621276'
'514032800300032000','19501965'
'514032803126575106','251434349'
'514032841836220417','17642055'
'514032873880686592','478133430'
'514032891072761856','2558572482'
'514032899536875520','2814615312'
'514032909720641537','299119415'
'514032912493453312','420089198'
'514032912501858304','420089198'
'514032919292022784','2814615312'
'514032932311142400','36327407'
'514032935742078976','2814615312'
'514032949830754306','431287958'
'514032950631862272','2814615312'
'514032951714406400','2198015263'
'514032953295667202','370962091'
'514032956747173889','335972576'
'514032972094529536','552064240'
'514032984375054336','93646440'
'514032984916107264','2814615312'
'514032995104460800','1596748134'
'514033004302196736','2814615312'
'514033018567409664','2669447587'
'514033020035416065','14645297'
'514033020852912128','2814615312'
'514033021083590656','2644893732'
'514033024045178881','717884581'
'514033034874470400','2814615312'
'514033039479816192','1338014336'
'514033063010254849','479582849'
'514033063387357184','132481475'
'514033076557840384','20866789'
'514033083276730368','156637745'
'514033092558745600','250529087'
'514033097978155009','132113778'
'514033144593281024','155929831'
'514033157373722624','2814607968'
'514033168786403329','1887149660'
'514033177367552000','2814607968'
'514033192433512449','2522032627'
'514033194505469953','2814607968'
'514033210489970689','2814607968'
'514033219608793088','1886333310'
'514033228600979456','2814607968'
'514033247664078848','2814607968'
