tweet_id, user_id
'592274548688429057','2283527168'
'592274549003124736','2274292160'
'592274549061722115','2952036427'
'592274549271449600','130418499'
'592274549216911360','1854092456'
'592274549024120833','473926460'
'592274549955104768','2272671468'
'592274550324236288','2860383950'
'592274550580056064','589931951'
'592274551104503808','61163758'
'592274551100166144','108940444'
'592274551578501120','48071844'
'592274551528038400','2173553618'
'592274551532228608','358748283'
'592274552157315072','61163758'
'592274551934820353','2290952106'
'592274551939080193','356245986'
'592274552312365057','2342764929'
'592274552845008897','613331782'
'592274552920518656','194925770'
'592274552777912320','16416648'
'592274553079865344','2383150898'
'592274553595801600','1891949672'
'592274553377689602','925689570'
'592274553675452416','2211644360'
'592274554103472129','428093680'
'592274553528680450','436875197'
'592274554371833856','821330863'
'592274554443075584','23568729'
'592274554434621440','362444624'
'592274554585677824','2384769348'
'592274554866663424','13357842'
'592274555282022400','38887212'
'592274555642748928','120493211'
'592274555940376576','2172784735'
'592274556112408576','2393730560'
'592274556414332929','137301665'
'592274556338835456','158373112'
'592274556510863361','481236684'
'592274557249003520','2597299946'
'592274557748137984','2550900133'
'592274558167703552','61163758'
'592274558243188736','1351614709'
'592274559409192960','2887008906'
'592274559425884160','2507192972'
'592274558528331776','859548884'
'592274560310882304','3033417517'
'592274561091051520','326629998'
'592274560491225088','1909746842'
'592274561040683008','3191421627'
'592274561967751168','28659977'
'592274561791438848','2358433112'
'592274562072637440','2757508818'
'592274561883713539','2436985333'
'592274562080841728','1366293211'
'592274562143903745','233496125'
'592274561959206912','2267007192'
'592274562319912960','1727940511'
'592274562819223553','2953325812'
'592274562491895808','442812213'
'592274562470948864','311964821'
'592274563188174849','14918309'
'592274563066499072','141962691'
'592274563381080064','86241025'
'592274563569831937','2198312378'
'592274563536277504','98166669'
'592274564316401664','3166586287'
'592274564572282880','70141271'
'592274564983422976','61163758'
'592274564941357056','66741087'
'592274565025271809','90601194'
'592274565893464064','387818657'
'592274566086586368','61163758'
'592274565801226240','60845570'
'592274566203871234','1670124608'
'592274566690447360','314702042'
'592274567126716416','393847232'
'592274566417780736','120418943'
'592274567751553025','2739650472'
'592274568196300801','551865121'
'592274568120696832','104370281'
'592274568502476800','195687652'
'592274568678612992','61163758'
'592274568787537920','2450895738'
'592274568800145408','1130022092'
