tweet_id, user_id
'592141801005289472','2922579365'
'592141801445826560','128334973'
'592141801378611200','2793895204'
'592141801592528896','2616085561'
'592141801839984641','2426035386'
'592141801668022273','1647043976'
'592141801605058560','2888222263'
'592141802372759552','1608886388'
'592141802657853441','790518356'
'592141803685543937','755391546'
'592141803391848448','281732354'
'592141803895173120','328073289'
'592141805103271936','25822795'
'592141805069606912','1029840770'
'592141805111521280','1594931557'
'592141805224734720','92671701'
'592141805572988928','2327500422'
'592141805757468674','2576440232'
'592141806176849920','66367163'
'592141806105563136','1475714580'
'592141806449463296','1927111914'
'592141806764187649','2411446078'
'592141807351427072','2765981242'
'592141807334649856','20867110'
'592141807225442304','225977109'
'592141807695306752','1372778702'
'592141808290897920','97814176'
'592141808110473216','398433081'
'592141808966062082','102717635'
'592141809154920448','1923886933'
'592141808831844352','380071364'
'592141809234542592','324375152'
'592141809238675459','18857047'
'592141809255620608','288254085'
'592141810794778624','738430231'
'592141811193225216','2204982224'
'592141811520446464','3169555794'
'592141811713323008','2178497185'
'592141811730120704','367661795'
'592141812220854272','429432944'
'592141812258643970','738430231'
'592141812359270400','726473785'
'592141812648648704','307140586'
'592141812887748608','2540365334'
'592141812967428097','191436258'
'592141813454082049','238909931'
'592141813844062208','1388590460'
'592141813785309184','2313127986'
'592141813575614465','114707915'
'592141814112595969','217606633'
'592141814469103617','513739938'
'592141815186366464','221620513'
'592141814825504769','597496171'
'592141815198785536','738430231'
'592141815911952384','225461346'
'592141816285286400','17758398'
'592141816838819840','1001576418'
'592141816717160450','290845743'
'592141818432655360','328303483'
'592141819602927616','312770624'
'592141819372154880','1647043976'
'592141819728658433','236199283'
'592141819837841408','2851291879'
'592141819829297153','205583400'
'592141819577794561','2283679363'
'592141820441841664','2295286776'
'592141820517158913','264323504'
'592141821263884288','3107909896'
'592141820445872128','386865070'
'592141821079228420','85273941'
'592141820479479808','432873746'
'592141821783973889','2954260062'
'592141821960040448','597496171'
'592141822031302656','76675673'
'592141822262140928','3107842713'
'592141822178263040','121811882'
'592141822186508288','2842021807'
'592141823126044672','1631609496'
'592141823650439168','743886456'
'592141823532904448','748989288'
'592141823499317248','726473785'
'592141824279601154','17728732'
'592141825051230208','1678096728'
'592141825244291072','43557178'
'592141825424654336','67213086'
'592141825563037697','46232207'
'592141826439585794','250211397'
'592141827488157696','485424366'
'592141827211337728','225022698'
'592141827748278272','597496171'
'592141828348076032','1312369165'
'592141828473888768','3001383801'
'592141828406796288','236197040'
'592141828209520640','2518642394'
'592141828457009152','964069290'
'592141828528283648','67281504'
'592141828633137152','1602735673'
'592141829404930049','22117715'
'592141830176780289','884963886'
'592141830331981824','637008428'
'592141830348767232','164032877'
'592141830688526336','2977012493'
'592141830814343168','2434131257'
'592141831607087104','1206689894'
'592141831711789056','141103885'
'592141831514664960','222372173'
'592141832206872576','203417262'
'592141831992774658','168828976'
'592141832538185729','22688679'
'592141832525631489','537846035'
'592141833045704704','14851837'
'592141832852668416','2748524550'
'592141832982630401','2827720489'
'592141833276358656','344213805'
'592141833435615232','2682085193'
'592141834060566528','2445007403'
'592141834308210689','2542456338'
'592141834614345728','59986397'
'592141834299658241','1885553143'
'592141834517745664','383045120'
'592141834887045120','635795787'
'592141834815569920','2165876744'
'592141835600011266','2326643514'
'592141836044607488','5788302'
'592141836426153987','102717635'
'592141837026127872','201013774'
'592141837386711040','18280585'
'592141837315416064','101387558'
'592141837722394624','2593165068'
'592141837982371840','1540145617'
'592141837919342592','27208120'
'592141838032588800','3172546855'
'592141838280044544','296116281'
'592141837743235073','280932693'
'592141838674309120','621700372'
'592141839152521216','593110353'
'592141839320375296','2593165068'
'592141839345590272','139302076'
'592141839538393088','278335595'
'592141839488176128','2869862537'
'592141839659970562','3133833536'
'592141839668416514','869272496'
'592141840104620033','1950322202'
'592141840528183297','14864368'
'592141840771469313','36511111'
'592141841652285442','205583400'
'592141841501261826','63697141'
'592141843250413568','115303061'
'592141843581837312','322375147'
'592141843480977409','2360777568'
'592141844181438464','518463949'
'592141844118568962','2602060316'
'592141844361805824','1029840770'
'592141844357599232','143183211'
'592141844277919744','307140586'
'592141844407984129','15047168'
'592141844785471488','3002810784'
'592141844839997440','1017123967'
'592141845272068096','52989817'
'592141845737676801','632592744'
'592141845716738049','952503020'
'592141845695627264','47444533'
'592141846488424448','192001464'
'592141846555463680','250814285'
'592141846425407488','149053192'
'592141847532859392','2212972574'
'592141847469957120','584393944'
'592141848052965376','344213805'
'592141848023437312','2740101728'
'592141848019349504','578077152'
'592141848090652672','885445669'
'592141848442867712','132806820'
'592141848774184960','119642814'
'592141849315278848','65087018'
'592141849738907648','19106347'
'592141850149916672','74941258'
'592141850699370496','306873141'
'592141851743920128','2608534723'
'592141852733734912','2828721235'
'592141852649725953','53316666'
'592141853199306753','215115865'
'592141853081894913','952503020'
'592141854180843521','3157702355'
'592141854042259456','2458897898'
'592141853673148416','506998380'
'592141854520446976','303696531'
'592141854382039040','287755950'
'592141854759460864','36511111'
'592141855195697153','529885071'
'592141855682232323','33552524'
'592141855850004480','214831987'
'592141856714031104','1647043976'
'592141857187962880','432270242'
'592141857771106304','3120520823'
'592141857578070016','103972238'
'592141857947168769','444847329'
'592141858215567360','26226626'
'592141858093961216','1625004288'
'592141858085539840','3157222983'
'592141858316292097','2717432854'
'592141858727272448','24889691'
'592141859104796672','550508418'
'592141859201241088','41556171'
'592141859444645889','87371442'
'592141859604045824','207547992'
'592141860988063744','344136693'
'592141861319483392','952503020'
'592141861562687489','36511111'
'592141862636539904','2266276423'
'592141862649143297','207489653'
'592141862808395776','54744689'
'592141862967742465','40377251'
'592141863106125824','349621705'
'592141863559135232','143183211'
'592141863848701952','90462463'
'592141864209223680','2989590445'
'592141864133787648','915685075'
'592141864368795648','453487539'
'592141864402350080','1658299022'
'592141864544837632','2605555686'
'592141865136226304','58762069'
'592141865463390208','128230536'
'592141865673162753','2589788256'
'592141866289737728','1641757142'
'592141866415427585','33934781'
'592141867963154432','2889812294'
'592141868336435200','2373992456'
'592141868638547968','14403515'
'592141869339009024','952503020'
'592141869460492288','107335677'
'592141868982349824','2756312868'
'592141869586329601','2246311334'
'592141869879926784','65078889'
'592141869166891008','2156500765'
'592141870567804931','418504888'
'592141871075315712','18928495'
'592141871142412289','26821545'
'592141871469690881','456241433'
'592141871490736128','3204477107'
'592141872153362433','2852040209'
'592141871985524736','3162297702'
'592141872237187072','205583400'
'592141873319284736','318927594'
'592141874313482241','2573886798'
'592141875441700864','22964886'
'592141875122831360','36939467'
'592141876066672640','1395330774'
'592141876112859136','22567379'
'592141876926541825','299261614'
'592141877027049474','2360760540'
'592141876729249793','335804523'
'592141877991837698','3101148653'
'592141878113341440','821100715'
'592141878553804800','1446325501'
'592141878901911554','15056041'
'592141879854178304','513739938'
'592141879833133056','2585822016'
'592141879690432512','537323996'
'592141880231469056','129117581'
'592141881313746945','479014463'
'592141881481428992','3127837253'
'592141881628168192','3160464678'
'592141882412634112','2656330591'
'592141882186080256','19092972'
'592141883029245952','1301776440'
'592141882890694658','2269890218'
'592141883087855616','160947863'
'592141883670827008','172466176'
'592141884526563329','263955257'
'592141884593602560','57542770'
'592141885033943040','1031904829'
'592141885558366209','19350552'
'592141885545664512','2993628401'
'592141885910560769','2238247344'
'592141886506274816','344213805'
'592141887013662720','1579427492'
'592141887517106177','987571688'
'592141887831613440','95243009'
'592141888095817729','305987221'
'592141888888578048','2580002113'
'592141889513488385','203222013'
'592141889756798976','3171946766'
'592141890050330625','93655127'
'592141890499301376','2203563761'
'592141890444627968','1647043976'
'592141891237449728','2147744075'
'592141891266719745','68685173'
'592141891392548864','178736813'
'592141891375734784','321375468'
'592141892533485568','952503020'
'592141892495790081','50523021'
'592141893112176642','65087018'
'592141892961357824','535537748'
'592141893678538752','2902216903'
'592141893795913728','2238621360'
'592141894613868545','2249274378'
'592141895188369408','33448057'
'592141895620399106','1343416184'
'592141896006422528','51094833'
'592141896811728896','377921923'
'592141896656490496','560628050'
'592141897881296898','36792877'
'592141898950844417','66013308'
'592141899118604288','1559733098'
'592141900272017408','49973792'
'592141900326543360','138269229'
'592141900456402944','594483208'
'592141900808724480','444847329'
