tweet_id, user_id
'591992959639228416','82435844'
'591992958733275136','2148857540'
'591992959987425281','2290693273'
'591992959744090114','539733523'
'591992959953829888','200853430'
'591992960234827776','63986059'
'591992960079831042','236659920'
'591992960700448768','210481721'
'591992960906108928','2202546816'
'591992961811886082','2229483438'
'591992961958813697','46631886'
'591992961807753216','1672309262'
'591992962889818112','136723112'
'591992963112140801','26223622'
'591992963405774848','100624768'
'591992963321966592','38522734'
'591992962537672704','2296750843'
'591992963598782464','53570033'
'591992964089425920','2321911194'
'591992964219547648','1684057640'
'591992964324401152','513312738'
'591992964244582401','2988320929'
'591992964794036224','2856353209'
'591992964961841152','2952413074'
'591992964768878593','84209894'
'591992963707891714','281884604'
'591992964987097088','115651509'
'591992965553197056','375760951'
'591992944808349696','1410873996'
'591992964848558081','43357512'
'591992965884555264','1076101370'
'591992966278819840','240649814'
'591992966127882240','129253357'
'591992965318348804','6509832'
'591992966438195200','948025009'
'591992966731923458','21733847'
'591992966958477312','204877320'
'591992967453368322','80652854'
'591992967398723587','477178365'
'591992967570857984','18639430'
'591992967952527361','2311068426'
'591992967709134849','102910807'
'591992968065785857','2206076246'
'591992968254357504','751475622'
'591992968304664576','117658607'
'591992968665403392','416876970'
'591992968086687745','3065259134'
'591992968661192706','326233872'
'591992968548065280','1193350250'
'591992969281961984','45793332'
'591992969407963137','62479362'
'591992947245125632','1211223668'
'591992945827454976','493066986'
'591992947077488641','2595363111'
'591992945827454976','493066986'
'591992969663795200','841647078'
'591992970468950017','1130919666'
'591992970854985728','1968685862'
'591992948734099456','147078910'
'591992948453085185','195915649'
'591992948633440256','142238984'
'591992949023485952','1556747208'
'591992948037971968','324008324'
'591992971546886146','526061930'
'591992972033429504','331148459'
'591992972524138496','2245308000'
'591992972188651521','2186150417'
'591992972536844288','468943248'
'591992972822093825','3014934015'
'591992973153275904','223797340'
'591992972725526528','422148904'
'591992972989857792','2924364421'
'591992973296033793','2817002274'
'591992950739083264','2147862310'
'591992952202743809','2500287896'
'591992974034079745','3165619499'
'591992953024999424','270201769'
'591992953272283136','26089811'
'591992974445260801','241167255'
'591992974038433795','369023260'
'591992974839586817','311347257'
'591992975401439232','2855233376'
'591992975674241027','1288421192'
'591992975619596290','100779039'
'591992975867117568','15016579'
'591992976060080129','32796350'
'591992976139751424','484653034'
'591992976546533376','2996267101'
'591992955021340672','18538878'
