tweet_id, user_id
'592177039270027264','153031642'
'592177039978799104','1000878973'
'592177040343764992','1867891099'
'592177040385810432','704321599'
'592177040721219584','2825601882'
'592177041245478915','1335844219'
'592177040964489216','1385393209'
'592177041136455680','3174196022'
'592177041664933888','2898195630'
'592177041480482817','704321599'
'592177041887272960','164660471'
'592177042939990017','73567441'
'592177042726064129','46173940'
'592177044194222081','370601021'
'592177044001161218','458637635'
'592177044986945536','332885182'
'592177044814860289','1005260990'
'592177045049712640','145633717'
'592177045028802561','2469652362'
'592177045427212291','370601021'
'592177045242675201','1319458566'
'592177045255262208','3168966624'
'592177046190559232','464749179'
'592177046899425280','2436985333'
'592177046932967425','767433150'
'592177047444717569','2152550364'
'592177047440461826','78894356'
'592177047838937090','333418409'
'592177047952195585','1515415789'
'592177047666982912','66801342'
'592177047968952321','473803170'
'592177047910227969','2618445733'
'592177048379985920','2835244117'
'592177049176936448','82349986'
'592177050238066689','2495810832'
'592177050427006976','596734630'
'592177050103914496','2182497116'
'592177050603036673','78611219'
'592177051085316097','2169929251'
'592177051034984449','482799457'
'592177051034980352','1608781524'
'592177051609628672','278115380'
'592177051995545600','2227664533'
'592177052276510720','1595937006'
'592177053279064066','428745293'
'592177054197686272','616967476'
'592177054495322112','1038845395'
'592177055216734208','909626107'
'592177055531282433','79372736'
'592177055711670272','3002731100'
'592177056248569856','2463688243'
'592177056345038848','40897515'
'592177056529547264','416900103'
'592177057435656192','1653051650'
'592177057351643137','2304846570'
'592177057947361280','1308455894'
'592177057976619008','2853519373'
'592177058765144064','16122674'
'592177059163676672','17553961'
'592177059109048320','1523914027'
'592177060266778624','2456786371'
'592177061113962496','516458778'
'592177061436895233','2958733453'
'592177061428531202','286798527'
'592177061847900160','2341654764'
'592177061898260482','3168451442'
'592177062103908353','2512388234'
'592177062246535168','2428045616'
'592177063232086017','1714468873'
'592177063441899520','59459677'
'592177063496265729','2176065486'
'592177063789985792','595176473'
'592177064310013953','2318640120'
'592177064431718400','528000784'
'592177065430011904','72471639'
'592177066180751360','246218218'
'592177066763620352','2150259714'
'592177067313143809','14200838'
'592177069263491072','69533246'
'592177069615915008','276812903'
'592177069745840129','1897707529'
'592177069959741440','625062316'
'592177070068899840','83195895'
'592177070530138113','38249918'
'592177070408540160','267103266'
'592177070957957121','335245932'
'592177071167770624','228021399'
'592177071494955008','332885182'
'592177071901704192','26245564'
'592177071402549249','2915816054'
'592177071725543425','414744180'
'592177072346308610','718970418'
'592177073461956608','112442885'
'592177075005566976','1531227380'
'592177075538231296','572171671'
'592177075601059841','231326202'
'592177076402139136','467572874'
'592177076586713089','7392572'
'592177076980961281','45907952'
'592177076901285888','1687317732'
'592177077031292930','302606573'
'592177077534621698','134414344'
'592177077014560769','328487104'
'592177077819871234','51363820'
'592177078180581377','32814600'
'592177078654652416','2382457435'
'592177078381907968','2306870490'
'592177079010992128','262764749'
'592177080068014080','2162753761'
'592177080814690304','2383662603'
'592177080898576384','547924486'
'592177080684576768','293587366'
'592177081234038785','20906660'
'592177081343037440','3172456170'
'592177081687154689','572171671'
'592177081942966272','1040211859'
'592177082463080448','20432329'
'592177083368878081','116791187'
'592177083285000193','200907005'
'592177083331190784','2929077235'
'592177083255652352','2711590999'
'592177083545059328','126385862'
'592177084606189568','88190552'
'592177085646409732','2529177396'
'592177086267142144','35605530'
'592177086397218816','315250861'
'592177086762188801','815278034'
'592177086988713984','701535426'
'592177087143813120','848827465'
'592177086443294720','189800663'
'592177089002020864','539908341'
'592177088951521280','2523427496'
'592177089182208000','154645499'
'592177089073164289','604072321'
'592177089366724608','106834852'
'592177089576505344','381089872'
'592177089681297408','2956207784'
'592177090205646848','2324144256'
'592177090620837888','2205314563'
'592177091342409729','2428045616'
'592177092562800640','106051231'
'592177093141733376','14306228'
'592177093196189696','2241798171'
'592177093196128256','174123311'
'592177093993222144','228021399'
'592177093976305664','236806004'
'592177094416855040','748511574'
'592177094643318784','513452562'
'592177094664163328','1482534505'
'592177094882414592','2523124713'
'592177094752227329','16845201'
'592177094710329344','278644201'
'592177094978703360','20297468'
'592177095272472576','332885182'
'592177095587037184','119276971'
'592177095586947074','1897707529'
'592177095616303104','17617036'
'592177095570300928','2908140423'
'592177096052486145','848827465'
'592177095905710081','156395110'
'592177096354443264','200003223'
'592177096945967104','14317524'
'592177096962678784','403174465'
'592177097025527808','190648869'
'592177097684209665','23219227'
'592177097184972801','246970180'
'592177098002857986','2678749637'
'592177098535673857','128699718'
'592177098694926336','25898042'
'592177098963333120','30200685'
'592177099047206912','531717949'
'592177099500224512','176692364'
'592177099642937344','1020397926'
'592177101173731328','852429055'
'592177101387628544','520600809'
'592177102318804992','2825904710'
'592177104109764608','2646592693'
'592177103929356288','75752179'
'592177104726405120','2867966959'
'592177105296830465','2861757134'
'592177105057804289','2245652776'
'592177105196089344','2562977288'
'592177105976184832','20974316'
'592177106160717824','264235398'
'592177107314282496','24256103'
'592177107481939969','2592671893'
'592177108085932032','1092293334'
'592177108799004672','3009528044'
'592177109268865025','1337106109'
'592177109562466304','101034530'
'592177109692473344','2504565298'
'592177109642149888','1893835622'
'592177109990125568','101084953'
'592177110267002880','3191277545'
'592177110514413568','365997097'
'592177110120202240','22237383'
'592177111109996544','35307123'
'592177110963224578','3163286166'
'592177111017787392','102030250'
'592177111487545344','19897138'
'592177112020160512','57859575'
'592177111848202240','2324144256'
'592177112494284800','286648236'
'592177113840648192','2865319994'
'592177114591420416','332885182'
'592177115040100352','108048046'
'592177115602096128','1003505952'
'592177116285771777','1830138373'
'592177116222885888','2910533874'
'592177116206137344','3157222983'
'592177117053353985','58159644'
'592177118404050944','2678956034'
'592177119477698560','2829310285'
'592177119230201856','622062599'
'592177119767220224','417686122'
'592177120031408128','3119263503'
'592177119825764352','147355294'
'592177120681431040','914436223'
'592177121033871360','314370485'
'592177120719187968','140973553'
'592177122082328576','107024519'
'592177122514374658','2258432832'
'592177122715697152','347094037'
'592177122803777538','142037795'
'592177123172843520','2769653562'
'592177123193819138','116208552'
'592177123462230017','731019727'
'592177124192198656','101925706'
'592177125714702336','195979346'
'592177126251614209','1582105561'
'592177126335348737','1120147914'
'592177126612160512','174793920'
'592177126591205377','26652323'
'592177126645760000','114785900'
'592177126649962496','137986331'
'592177127073525760','3008585742'
'592177127442644993','722010385'
'592177128155713537','3012430459'
'592177128843640832','30172000'
'592177129028067328','2397060973'
'592177129506340864','1884809360'
'592177130185871360','332885182'
'592177129938243586','16051263'
'592177130131230720','2765585486'
'592177131062501376','558923442'
'592177131523702784','1294438842'
'592177131750182912','1008172178'
'592177132081520640','13223992'
'592177133008592896','38475879'
'592177132652007424','119388861'
'592177133423828992','39917365'
'592177133587312641','3101390550'
'592177134560358400','111001663'
'592177134451367936','364613773'
'592177134841372672','1346008740'
'592177135155974145','100519203'
'592177135617331200','278115380'
'592177135781027840','2506199450'
'592177136292798464','2838314489'
'592177136280084481','1354013407'
'592177136846434304','627172313'
'592177136800288768','23864754'
'592177136741523456','846330192'
'592177137009831936','1287550088'
'592177137899024386','841021099'
'592177138494808064','423146194'
'592177138951856128','1701352850'
'592177139388010496','569914191'
'592177139102785538','845161020'
'592177139912482818','1084502641'
'592177140033916928','2984339761'
'592177140256215040','508720791'
'592177140440915968','88128798'
'592177140264607744','926030466'
'592177141032189953','953105989'
'592177141543927808','57992571'
'592177141665533953','188671261'
'592177141732638720','62221102'
'592177142068170752','130158849'
'592177142185603072','306068267'
'592177142613454848','3073985990'
'592177142697340928','1393782150'
'592177144165457920','913637990'
'592177144236736512','1154506832'
'592177144475815936','183045919'
'592177144492527616','278428093'
'592177145226665984','2220246115'
'592177145599885312','309365680'
'592177146661117954','105463286'
'592177146824564736','2616603960'
'592177146862313473','108018683'
'592177148636495872','3133749739'
'592177149508890624','2881495652'
'592177149882183680','580149674'
'592177149013925888','68729028'
'592177150905581568','19175771'
'592177151887028225','365910638'
'592177152730091521','2937440508'
'592177152931561472','2664866795'
'592177152994443265','68163193'
'592177153132929024','14704250'
'592177153585717249','3203608943'
'592177153996787712','560098345'
'592177154055475200','355989081'
'592177154194075648','2724933587'
'592177153908703232','86881024'
'592177154147811328','354236244'
'592177154693013504','403964044'
'592177154873425920','905109319'
'592177155519426560','2794822639'
'592177155590631425','1855246753'
'592177156085583874','96443278'
'592177156433715200','192075751'
'592177156484165632','1375043072'
'592177156869914624','58844784'
'592177157255897090','603770837'
'592177157201264640','2852111254'
'592177157989740544','36585819'
'592177158409302017','1439700691'
'592177158166044672','1362504769'
'592177158161768448','1486206134'
'592177158837170177','3018769262'
'592177158686003202','38020625'
'592177159537459200','95723148'
'592177159759929344','177451684'
'592177159541690370','3143125014'
'592177160103690240','2953517304'
'592177160409997312','2595060763'
'592177159898157056','1582545024'
'592177160204390402','88190552'
'592177161248837632','6481902'
'592177161672347648','2354281184'
'592177161626234880','2918827237'
'592177161638776832','1052785633'
'592177162297315328','1878235189'
'592177162641248256','86590494'
'592177162762866689','1081245889'
'592177163215974400','1197991488'
'592177163064856576','2466683935'
'592177165031997440','151981906'
'592177165300436992','627898503'
'592177165413715968','396393421'
'592177165484961792','2914393239'
'592177165656948736','2910787629'
'592177165719875585','2910533874'
'592177165816311808','144462668'
'592177165912772609','99331852'
'592177165803720704','388287653'
'592177166084747264','2922649296'
'592177166378373121','2999712931'
'592177166365757440','3003983055'
'592177166470643713','2921852809'
'592177166667788288','71236520'
'592177166390992896','239441797'
'592177166651031552','3000641684'
'592177166688722944','1237588506'
'592177166479007744','3165027986'
'592177167007526912','22469945'
'592177167158521858','3000876488'
'592177167322099713','303630331'
'592177167087181824','2922645768'
'592177167359877120','2926157629'
'592177167510831104','2909700039'
'592177167485665280','2910828527'
'592177167556947968','459254206'
'592177167489830913','2910780393'
'592177167724740608','2909695989'
'592177168052006913','2922734683'
'592177167875723265','3004265002'
'592177167800270848','2909481491'
'592177167900889088','2910803531'
'592177167947026432','3004272707'
'592177168412643330','2910849281'
'592177168685375488','421011722'
'592177168391675904','2910867587'
'592177168555212800','2909506223'
'592177168584560641','2910800589'
'592177168525832192','2914508710'
'592177168630751234','1184535510'
'592177168655851521','3003597601'
'592177168840413184','3000895009'
'592177168752345089','2910782631'
'592177168819429376','2910877000'
'592177168777547778','3000666925'
