tweet_id, user_id
'593360648207208449','274585937'
'593360648811184128','274585937'
'593360649796718592','240663096'
'593360649192865792','627448121'
'593360649994018816','2905782479'
'593360651071787008','431486946'
'593360652866965504','241052584'
'593360653257048064','72309241'
'593360653500456960','49275229'
'593360654561509376','466984868'
'593360657099190273','352745833'
'593360657409441792','981301704'
'593360657216446465','1862901781'
'593360661826043905','2451439046'
'593360663033970688','1389891438'
'593360663184936960','81670418'
'593360663163965443','62234750'
'593360665747845120','15821039'
'593360666225872897','959822874'
'593360666209230848','154491209'
'593360667643498496','600031424'
'593360667840614400','2158170030'
'593360667731750912','3214156191'
'593360668813709313','62219492'
'593360670525169665','35278023'
'593360670940332032','23491043'
'593360671930093568','1261831382'
'593360672332779522','19386376'
'593360672123133952','1924133036'
'593360675013009408','761809752'
'593360675126288384','51622967'
'593360675738505217','125610043'
'593360676589965312','2893838537'
'593360676451672064','761809752'
'593360677097476096','434380539'
'593360678280396800','187865098'
'593360678687264770','2184104324'
'593360678808752128','978460662'
'593360679920390145','43866391'
'593360680511623168','125002060'
'593360683066064896','117479505'
'593360683393224704','2836944710'
'593360684441731072','192128433'
'593360685179867139','220942584'
'593360685557387264','2754637195'
'593360685993762816','2716028982'
'593360686237020160','2566775930'
'593360687516127232','198849637'
'593360687503638529','18536016'
'593360690364035072','2448595336'
'593360694084415488','2158170030'
'593360696420601856','67364750'
'593360697171415040','228398148'
'593360698211573760','2225850444'
'593360697997729792','189575751'
'593360698610036736','1491880526'
'593360699277103104','594846022'
'593360699474055168','261608494'
'593360696970088448','189575751'
'593360701814484992','2369312460'
'593360702015868928','1862901781'
'593360702523322370','2369312460'
'593360703433547776','1590686978'
'593360703576285184','47818332'
'593360706193481728','1211206560'
'593360706252251136','15821039'
'593360706755375104','3179209081'
'593360709641113600','2175660300'
'593360709314093056','150228072'
'593360710236770305','2905782479'
'593360710836486145','776621606'
'593360713806032897','106520526'
'593360714464497664','1567912538'
'593360716494708736','41183548'
'593360716662501376','3121323334'
'593360717346045952','114691507'
'593360717450981376','191027719'
'593360717866266624','3121323334'
'593360718814130177','268231404'
'593360719380361216','274462101'
'593360719837470722','2178497185'
'593360719908769793','18696983'
'593360720189849600','1045148760'
'593360720688885761','38515238'
'593360720785494016','187827799'
'593360721708195840','151052266'
'593360721615937536','279029794'
'593360722714693632','2938076779'
'593360723356426241','215169228'
'593360723125915648','89041610'
'593360725399117824','232557572'
'593360725596319744','1061575537'
'593360726200225793','18192140'
'593360726330187776','1862406788'
'593360727320190976','52035963'
'593360728486191104','121395989'
'593360729652142080','2479398986'
'593360731170471937','2417188782'
'593360731095072768','295597041'
'593360731309023232','2828068783'
'593360732114194433','3175555668'
'593360735960444928','2905782479'
'593360736702713856','273321584'
'593360737134718977','231808646'
'593360736811757568','1402123542'
