tweet_id, user_id
'593706389236744192','3165913319'
'593706390369230848','447410369'
'593706389719089153','3207828875'
'593706390960480256','2841629058'
'593706390839009281','20960229'
'593706391241560064','1272148398'
'593706392030158848','40143270'
'593706392457859073','330437557'
'593706392298639360','288806078'
'593706395498840064','2175819474'
'593706395607826432','76566019'
'593706397134499840','1462847136'
'593706398401212419','229660387'
'593706398208262144','446338896'
'593706399785299971','2870333657'
'593706400414625792','3207828875'
'593706401869922304','2186643907'
'593706401769328640','21599624'
'593706401911943168','27121975'
'593706404692779008','3178944372'
'593706404684369921','16064437'
'593706405674135552','2296685676'
'593706406030675969','64672185'
'593706406378741760','131894563'
'593706407704203265','924245222'
'593706407553277952','2507685860'
'593706409985978368','2978368594'
'593706409985998848','78845364'
'593706411273506816','2306579182'
'593706413064585217','377960584'
'593706413865603073','155853787'
'593706414146592768','2306709309'
'593706414436126720','956324941'
'593706414998102016','604394396'
'593706415056785408','199159212'
'593706415249698816','2653175684'
'593706415224565760','87629490'
'593706416453517313','315161628'
'593706417405702144','399623996'
'593706417598566400','44346105'
'593706419238539264','788963971'
'593706424212934656','35343837'
'593706423860764672','146046279'
'593706423994949632','36037524'
'593706425391521792','2597030813'
'593706426066968576','2575840229'
'593706426230509568','3223859386'
'593706428319207424','1304167669'
'593706428755365888','2600092952'
'593706428625526785','579546577'
'593706428692602880','1178285450'
'593706429384683521','1078089026'
'593706429112033282','87995697'
'593706432849190912','2495353282'
'593706434518339584','2835823813'
'593706434552037377','28420590'
'593706435344769025','434839326'
'593706434988244992','1074792596'
'593706437106208769','3135491778'
'593706438494539776','586263478'
'593706437974618112','282695037'
'593706440478433280','2281232750'
'593706439513939968','704688581'
'593706442147803136','2952007896'
'593706446027526145','16190045'
'593706445662748672','2777187356'
'593706445884895232','46868486'
'593706447654883328','64985039'
'593706447432650752','103233109'
'593706449332645888','15190882'
'593706451044048896','2932572762'
'593706451140485120','377960584'
'593706451882868737','718418826'
'593706452281270272','3214529170'
'593706453174591489','2436408774'
'593706452537204736','1149731034'
'593706454609068033','831004146'
'593706454407774208','307835686'
'593706458484641792','44346105'
'593706461915648001','3064432612'
'593706462951550976','1963052714'
'593706463098343424','1199807916'
'593706463962488832','769528320'
'593706466176933889','3112676323'
'593706465291972608','49258813'
