tweet_id, user_id
'593795494414913536','2864266499'
'593795494280761345','436169764'
'593795493869682688','2280015356'
'593795495442587648','2900644657'
'593795495681794048','14544408'
'593795495887183873','804212653'
'593795495941648385','20974456'
'593795496084287489','920488039'
'593795495941771264','22779037'
'593795496113766400','459668370'
'593795495664857088','947539758'
'593795498479202304','132790712'
'593795498693304320','52047511'
'593795498915434499','106618567'
'593795499905327104','456328773'
'593795500379222016','2520109352'
'593795501331390465','2301022938'
'593795501624983557','2301384703'
'593795501566332928','36520699'
'593795501453094913','3016114812'
'593795502673539072','1309552518'
'593795502417772545','1722429451'
'593795503613030400','2986835935'
'593795504091213824','2562709148'
'593795504229765120','354427527'
'593795504674250752','2899462359'
'593795505123151872','19387386'
'593795505928339456','936912511'
'593795506758791168','2960491434'
'593795506926592000','1317942037'
'593795507866198016','1310544590'
'593795508356907008','2204577327'
'593795508365172736','324492360'
'593795508662964224','97123631'
'593795509355163648','14544408'
'593795510080679937','553676799'
'593795510047117312','2426804580'
'593795511104077824','2209398157'
'593795511494119424','51951480'
'593795511888424960','1358426503'
'593795512332984322','905812602'
'593795512161214465','3009839485'
'593795512890892289','1179282006'
'593795513780019200','1523768406'
'593795514878992384','724220047'
'593795515742978048','2983939968'
'593795515558580224','1059523502'
'593795517274030080','80550334'
'593795516682604544','3036639410'
'593795517664100353','199375673'
'593795517970157569','920488039'
'593795518125383681','221328470'
'593795519488630784','837933536'
'593795521292165120','3142687146'
'593795522122547200','264219869'
'593795522764222464','427471329'
'593795522093314049','3158486003'
'593795522957168640','146822660'
'593795523481481216','386950784'
'593795523469008897','275134005'
'593795523146022914','228734816'
'593795524794417154','253363381'
'593795524920094720','2481708740'
'593795525591334912','8307792'
'593795526052716544','2768625548'
'593795526174244864','1566785552'
'593795526358749184','1118603286'
'593795527390560256','272021624'
'593795528283934720','1888075375'
'593795527956828160','2325218820'
'593795529412321280','275134005'
'593795531916251137','102026247'
'593795532390203392','790139850'
'593795532620898304','62218991'
'593795534583914496','3179223529'
'593795536509100032','2550123895'
'593795536861437952','284967735'
