tweet_id, user_id
'598563655844700161','1467842558'
'598563657245696000','2832683313'
'598563660148137984','3033503267'
'598563661746147328','21505336'
'598563670457716736','2991538155'
'598563676996657152','319086088'
'598563677709688832','182545670'
'598563678233853952','2181188602'
'598563686400335872','14459878'
'598563689592008704','3217414186'
'598563703131381761','3165932213'
'598563703068467201','2832683313'
'598563705685725184','2570546918'
'598563709171081216','462313149'
'598563711922507776','19406718'
'598563714623639552','578902542'
'598563714892201984','418011196'
'598563718205571072','344673030'
'598563719103139840','77479783'
'598563720843829248','19407042'
'598563724153081856','8639852'
'598563725193261056','801072307'
'598563725222629376','30411933'
'598563727655337984','353401920'
'598563728615833600','3100159760'
'598563730155114496','2765987890'
'598563730746712064','16530584'
'598563731983990784','398314053'
'598563732793511936','1322344686'
'598563734877900801','2730575514'
'598563737218351104','450539467'
'598563739693023233','2850602112'
'598563741144219648','2830104307'
'598563741450391553','3187516709'
'598563742327123968','905070548'
'598563749310640128','354297220'
'598563752225710081','68681799'
'598563757560700928','263592435'
'598563758349287424','1588509018'
'598563763923517440','593010972'
'598563765173559296','21505336'
'598563768159764480','2704029662'
'598563772966576128','2416199407'
'598563778179960832','3190414328'
'598563781258579969','1278970627'
'598563786275053568','2358533648'
'598563789391400960','2431984309'
'598563790188388353','113217798'
'598563792272945152','3107835341'
'598563794135097346','2333960558'
'598563794818715648','2861157067'
'598563798866206720','25237079'
'598563797889056769','1582926121'
'598563799948533760','17947605'
'598563800841900032','3222248397'
'598563802330726400','2899502479'
'598563802783850496','263602298'
'598563804272828416','477068966'
'598563803731730433','85072500'
'598563808290930689','486139633'
'598563812753682433','3124658212'
'598563813294743552','2510462702'
'598563815358386176','1291502928'
'598563818768183296','3190414328'
'598563818810249216','839306084'
'598563824518766592','2848670200'
'598563824510218240','25237079'
'598563825047048192','12630972'
'598563825089130496','25545091'
'598563825235972098','2348649325'
'598563825953206272','542908451'
'598563826632560643','22595998'
'598563828415139842','1304515705'
'598563833049796608','347324889'
'598563834169724928','14346438'
'598563835155390464','1909746842'
'598563837567180800','3025717611'
'598563838598844416','43828090'
'598563838443687936','567363995'
'598563842365517826','398340365'
'598563843246133248','50101725'
'598563846941343744','1151380999'
'598563847142809600','21505336'
'598563850171129856','2938990342'
'598563855984435200','3127931839'
'598563857804693504','269112923'
'598563864528048128','78664222'
'598563867011186688','3070594895'
'598563867355193344','3124658212'
'598563869087408128','2832683313'
'598563870253260800','19082313'
'598563871448768512','622230225'
'598563872388227072','85796380'
'598563875307421696','32157561'
'598563875559251970','390864926'
'598563876918038528','120073629'
'598563876607807489','1548255895'
'598563878516043778','388495274'
'598563878541389825','2342644182'
'598563878625255424','494108964'
'598563878759432192','1325294966'
'598563880185503744','2906137317'
'598563881041207297','2348649325'
'598563881615695873','777659784'
'598563882089590784','24314103'
'598563883465330688','16458689'
'598563884283219968','865470866'
'598563884929126400','22668187'
'598563886439104512','1358558509'
'598563889018634240','2825578734'
'598563891849736192','2886278796'
'598563892000903168','2348649325'
'598563894869696512','2926458380'
'598563895620440065','2463747006'
'598563897163939843','359730098'
'598563900771074048','16105966'
'598563901559709696','14734004'
'598563902490804224','2348649325'
'598563903153438720','2918913320'
'598563902457282560','580511363'
'598563904315260929','2772833815'
'598563905087139840','407988256'
'598563905485545472','3095333453'
'598563905720442880','15791186'
'598563907159126016','59858425'
'598563910329991168','2852039177'
'598563913190416384','429707643'
'598563913572093952','3190322034'
'598563915207806976','1693274954'
'598563916600475649','831952375'
'598563919842652162','132406118'
'598563921713373184','2663924564'
'598563927752978432','2899502479'
'598563929795727360','2175819474'
'598563937836105728','38400130'
'598563938524110849','932603564'
'598563943905402880','36207055'
'598563946027692032','1313027306'
'598563953283858433','3059809595'
'598563955204722688','2986003846'
'598563960082706432','3085485582'
'598563963899633664','905070548'
'598563964046290944','2242891972'
'598563966923735041','2812899913'
'598563970186883072','1115819119'
'598563972212752384','207369618'
'598563973366095872','118428243'
'598563978449690624','21505336'
'598563978998984706','2300551194'
'598563979435315200','559373169'
'598563980194385920','82147412'
'598563980995600384','57232198'
'598563988314554368','23742003'
'598563988255944704','1424788010'
'598563991611387905','2543214758'
'598563991108091904','302665348'
'598563993083510784','2985934815'
'598563993926631424','3064501858'
'598563995545632769','57949453'
'598563998410403841','716657724'
'598564000511700992','28850485'
'598564001656795136','23483899'
'598564003099488256','2902977006'
'598564005184196608','268670317'
'598564006534721536','3191628283'
'598564011219800064','2849792127'
'598564015632089088','82147412'
'598564016152260609','85011572'
'598564016496095232','1158127928'
'598564016882110464','3234816309'
'598564017368621056','515454172'
'598564018358484994','3228847007'
'598564020723916800','202409806'
'598564025690099712','465911792'
'598564034498035714','921022453'
'598564035064369152','25484552'
'598564038184927234','17731743'
'598564038650527744','2245445894'
'598564040093249536','437433900'
'598564040827219968','1001992369'
'598564041578151936','2616440592'
'598564042073088002','18057450'
'598564042450448384','3191702660'
'598564042354118657','1413844280'
'598564049576718338','112568429'
'598564051292139521','3129187971'
'598564053468860416','531644025'
'598564056119676928','2999147766'
'598564057638109184','44705320'
'598564060494303232','52347731'
'598564060599300096','495377039'
'598564062729994240','57998649'
'598564065997234176','2551251590'
'598564066353913857','864450452'
'598564067939209216','2999147766'
'598564069025656833','624076233'
'598564072221736961','21505336'
'598564072532107264','2830448829'
'598564073240862720','33705455'
'598564075925336064','1449766904'
'598564076206333952','95258539'
'598564080279035906','527357874'
'598564080950091776','20077875'
'598564085467324416','21385202'
'598564090588585984','85147564'
'598564091230195712','2229021782'
'598564092551499778','338467003'
'598564093553967104','253651256'
'598564094413647873','1601692344'
