tweet_id, user_id
'592590766012116992','2610705564'
'592590766410702848','82639973'
'592590766981160960','280926942'
'592590766964256768','1675027927'
'592590767673114625','142646294'
'592590768004444160','2567598488'
'592590768281407488','599706051'
'592590769728331776','1249698469'
'592590769954787328','3170626591'
'592590771108196352','332307009'
'592590771296948224','2898326894'
'592590772052107265','630690123'
'592590771817025536','22214972'
'592590771993227264','2951659531'
'592590772421066752','731592752'
'592590773327015937','2399384192'
'592590773373116418','765297962'
'592590774140801024','612473'
'592590774149259264','1642135962'
'592590774283276288','3099273355'
'592590775218757632','130941153'
'592590775398965248','2896609928'
'592590775365468160','797412192'
'592590776057466880','248145307'
'592590775830978560','2451564948'
'592590776099475456','2189879906'
'592590776963575808','872453611'
'592590776808280064','2574527721'
'592590776841932800','896241662'
'592590777684996097','198586019'
'592590777600978944','44425241'
'592590778485977088','731996106'
'592590778372792322','40620749'
'592590779039768577','540655338'
'592590779174035456','33799463'
'592590779081588736','2713307773'
'592590779543121920','3145240097'
'592590779446603778','1573473840'
'592590779509383168','126847449'
'592590779715080192','17732964'
'592590779798786050','24107523'
'592590780633620480','2443216339'
'592590780797095936','93289584'
'592590780935503873','871949941'
'592590781203943424','943095991'
'592590781203943425','209974510'
'592590781338136576','77193761'
'592590781250031616','366755477'
'592590782587998208','3177505554'
'592590783644995584','3006973478'
'592590783867392000','97739666'
'592590785079443457','925922994'
'592590785423347712','340493577'
'592590786467737600','58081428'
'592590786589392896','2991501593'
'592590786153222145','14736138'
'592590787046576128','92152838'
'592590787398868992','245707667'
'592590787755380736','2299303603'
'592590788221014017','101679866'
'592590788472647681','2440672741'
'592590788703301632','1624508970'
'592590789282267136','259781967'
'592590789160480768','1034201300'
'592590789202432000','368807816'
'592590788585893888','249986236'
'592590789575778305','172198527'
'592590789990944768','247179261'
'592590790376849408','316974182'
'592590790846771200','184439365'
'592590790771118081','2946163094'
'592590791173771264','85289913'
'592590791446384640','1041557389'
'592590791530283008','34908698'
'592590792218152960','128157520'
'592590792826294273','119483227'
'592590793103306752','130941153'
'592590794298556416','1587271658'
'592590794785169409','48987943'
'592590795221401600','942479006'
'592590795661672448','1690742634'
'592590795972087808','197749709'
'592590795930148864','92994404'
'592590796303380480','61128785'
'592590796756426752','151023122'
'592590798157324288','150146062'
'592590798794821633','306132846'
'592590799138910208','1057059932'
'592590798983548928','101681385'
'592590798773846016','1659142910'
'592590798924881922','63695382'
'592590800195694592','1001439181'
'592590800246034433','359607276'
'592590800439087104','601680764'
'592590800963244032','60345420'
'592590801143607296','91962351'
'592590801663762433','41359014'
'592590801403650048','2334691278'
'592590801823145984','2949549212'
'592590803035238402','748451358'
'592590804243341314','2730643722'
'592590804998316032','258213767'
'592590805279334401','312333112'
'592590805304418304','627350550'
'592590805887422464','1372847262'
'592590805996478465','154146148'
'592590806269104128','2341741537'
'592590806134882304','2312980808'
'592590806411685889','49277064'
'592590806541807616','48987943'
'592590807326007296','2209729313'
'592590807544246272','702845307'
'592590807548436480','227032547'
'592590807930150912','937811281'
'592590807766433792','1337254184'
'592590808265687040','82088339'
'592590808341041152','1968923665'
'592590808701796352','94411010'
'592590808903094272','1034201300'
'592590808869523456','592415434'
'592590809632931840','2548547570'
'592590809708376065','343947095'
'592590810790625280','54811390'
'592590810820026368','2152520726'
'592590811302338560','514603233'
'592590811491012608','3134988776'
'592590812338212865','154474247'
'592590813403619328','2574527721'
'592590814049538049','238856435'
'592590814338945024','1933990206'
'592590814657716224','194575165'
'592590815265890304','2399384192'
'592590815559487489','1561728038'
'592590815827886080','34880383'
'592590817073606656','83805213'
'592590817321209856','1171668746'
