tweet_id, user_id
'597618092965908481','3114240504'
'597618094203273216','267861878'
'597618094706696192','294160927'
'597618096367513600','24128381'
'597618112570077184','3118922347'
'597618126931406848','2940419953'
'597618129192161280','2829619814'
'597618130156785664','1121891040'
'597618130853048321','265849169'
'597618133101191169','574168493'
'597618138503454720','3164168173'
'597618142433574914','2940419953'
'597618143272554496','74531103'
'597618154551037952','2748689790'
'597618154936803328','3189618841'
'597618160183943168','555503622'
'597618162226622464','38400130'
'597618168035549184','3114240504'
'597618172938715136','114649396'
'597618178122985472','3055484253'
'597618183206502400','89304840'
'597618185483890688','3189618841'
'597618193079742464','2858911623'
'597618193901883393','1447124034'
'597618195713826817','2940419953'
'597618208229625856','2832683313'
'597618209487859713','516292303'
'597618210414972928','254233183'
'597618212608544768','2734087717'
'597618214735065090','2846018451'
'597618214953037824','3171284479'
'597618229171785728','3114240504'
'597618231327608832','17185168'
'597618239359700992','3190485997'
'597618244178968576','2748689790'
'597618244191584256','3189618841'
'597618248130174976','118058462'
'597618255365165059','264024944'
'597618255763607552','2940419953'
'597618256061407232','3102744800'
'597618263439216641','114649396'
'597618265968377856','114649396'
'597618271614009345','2489781678'
'597618272503263233','2539307576'
'597618272679243776','2829619814'
'597618273618763777','378409086'
'597618276798173184','2388531318'
'597618277393760256','129015070'
'597618278182166528','3114240504'
'597618289838161920','2829619814'
'597618291377451008','3102744800'
'597618292430282752','3189618841'
'597618299724148736','484562624'
'597618305965400064','3161453827'
'597618307718492160','1546242000'
'597618310570643456','371357956'
'597618310834884608','2829619814'
'597618311283736576','1900608193'
'597618312713994240','10082812'
'597618315016609792','2829278467'
'597618316983795712','1051701277'
'597618324781039616','194499826'
'597618326706094080','114649396'
'597618328912437248','194499826'
'597618331735171072','368215075'
'597618331638595585','3102744800'
'597618334037749760','2890450387'
'597618336176955392','3020225603'
'597618338726973440','1099124418'
'597618339381260288','3190485997'
'597618342023680000','2890450387'
'597618346482274304','706620232'
'597618352182276096','2893199736'
'597618350575882242','1688052036'
'597618354946355202','3190485997'
'597618357316235264','214932363'
'597618359442616321','416927518'
'597618365293801472','21450106'
'597618369932603392','2890450387'
'597618376140300288','2784104921'
'597618380238102528','2983431473'
'597618390300106752','2829619814'
'597618393424928768','963536148'
'597618395069054977','1862901781'
'597618399175315457','2993628072'
'597618406972596224','67232748'
'597618416250322944','39512970'
'597618419048042496','2730467712'
'597618420729966592','2730467712'
'597618430292959233','1248365641'
'597618436911431682','43474375'
'597618441458167808','2934660661'
'597618441797771264','57792620'
'597618445195292672','228749084'
'597618464287793152','591522420'
'597618466951008256','3118922347'
'597618467005575169','2835783602'
'597618474806972416','44840874'
'597618475830419457','2829278467'
'597618476828598273','974055986'
'597618479580123136','183166373'
'597618481769549824','371357956'
'597618486186086400','105594754'
'597618490103717890','591522420'
'597618490090991616','2223402006'
'597618490493640704','310629162'
'597618496537628672','2254925588'
'597618496499945472','2940419953'
'597618501524787200','2951846914'
'597618503198310400','237499005'
'597618503365971969','2940419953'
'597618508520824834','2303367008'
'597618511268155392','1663319958'
'597618513377939456','3213529750'
'597618520168407040','2917239074'
'597618530255769600','2489781678'
'597618530419216385','2940419953'
'597618532826746880','2893988228'
'597618533325930497','574168493'
'597618533179129856','3166960836'
'597618534588416000','2893988228'
'597618536010285056','102272486'
'597618544327557122','102430469'
'597618545766174720','554557929'
'597618547230015489','322729547'
'597618548865794048','622569930'
'597618551998918658','102272486'
'597618552607244289','3087404808'
'597618552720470020','2489781678'
'597618554758778880','47375154'
'597618555446763520','2305551116'
'597618555274829824','3018769262'
'597618558588350465','276544322'
'597618563562635265','2344007365'
'597618564141600769','586862793'
'597618563881435136','2940419953'
'597618573276684288','2940419953'
'597618574237126657','2893988228'
'597618575315234816','2388531318'
'597618576598564864','2829278467'
'597618578867748865','368215075'
'597618580289658881','37634165'
'597618580377702400','3176060962'
'597618581686333440','3078706621'
'597618587495337984','2945833444'
'597618589143666688','2940419953'
'597618591970754560','84323513'
'597618591794470912','3102744800'
'597618595690979328','2835783602'
'597618595691044864','2835783602'
'597618598417313792','2835783602'
'597618598425731074','35343837'
'597618599621099520','88898093'
'597618601709834241','2940419953'
'597618602972295168','123820686'
'597618608194396161','2976462089'
'597618609679114240','840909558'
'597618610694041601','2940419953'
'597618615873966081','3102744800'
'597618618839347200','2835783602'
'597618619879661568','2990656793'
'597618621926526976','2734033902'
'597618626535919616','2790871474'
'597618629350293505','17677608'
'597618632013656065','624531763'
'597618636254117888','3102744800'
'597618646655979520','3102744800'
'597618647104942081','634471101'
'597618651244597249','267861878'
'597618655585636355','2917239074'
'597618655568867328','2917239074'
'597618655724118016','2832683313'
'597618659259912193','2940419953'
'597618659423432704','2835783602'
'597618658425249792','2835783602'
'597618661352812544','47137923'
'597618671888896000','473848850'
'597618678012760064','192896123'
'597618683188416514','2252685866'
'597618702150803456','3125671836'
'597618703136501762','512706413'
'597618703639842816','2945833444'
'597618727262126082','1356454735'
'597618727597645824','2936734621'
'597618731003547648','1623435073'
'597618733767524353','2898366942'
'597618733893324800','88898093'
'597618742911078400','2917239074'
'597618743934636032','2602176076'
'597618748200128512','2829619814'
'597618751073193984','2829278467'
'597618753694740480','457384793'
'597618755594625025','2829619814'
'597618760887902209','2829278467'
'597618777509924865','2829619814'
'597618783323205633','318868273'
'597618784313053184','19848522'
'597618792118800384','41276588'
'597618796833046528','747148854'
'597618798464602112','1243010046'
'597618800289292288','82750524'
'597618803619528704','283228361'
'597618803921420288','3060951652'
'597618808879128576','3164721384'
'597618810724720640','265148091'
'597618811240583168','44866442'
'597618816000987137','2829278467'
'597618826260287488','3164721384'
'597618828944650241','74679662'
'597618838289526785','2945833444'
'597618840118276097','2940419953'
'597618853061926912','197220475'
'597618858300571648','58410046'
'597618862935257088','2829619814'
'597618864168439809','2323352748'
'597618872548622336','1919600617'
'597618878064173056','37179759'
'597618882321350656','15955522'
'597618883718025216','18933715'
'597618887752974336','247273414'
'597618888877154305','457384793'
'597618889996959745','2940419953'
'597618897815121920','3118922347'
'597618901929725952','162061629'
'597618906992246784','2940419953'
'597618914152095744','3096879261'
'597618917356408832','2832683313'
'597618919722061824','1655956453'
'597618920107814912','2400707299'
'597618923253575680','2940419953'
'597618925329715200','320571971'
'597618925703041024','2991127321'
'597618930119680000','21347010'
'597618931080105984','2829278467'
'597618934318125057','1309249969'
'597618936285364225','2946664614'
'597618939133177856','3164721384'
'597618939909115904','2829278467'
'597618945525305346','332267642'
'597618946850869248','428094964'
'597618947152809984','2511229610'
'597618947786170368','1388673696'
'597618949962993664','1877096455'
'597618951552512000','3164721384'
'597618952101998593','2940419953'
'597618954643734528','1450538881'
'597618955121926144','2853230504'
'597618960310251521','322658873'
'597618975946764288','404411605'
'597618976169074688','305908722'
'597618976659636224','2829619814'
'597618983026561024','2917239074'
'597618996549001216','16195103'
'597619008989429760','476726761'
'597619011107487744','2829619814'
'597619016832659457','320571971'
'597619019991089152','118058462'
'597619027825954816','2829619814'
'597619033433772032','2829278467'
'597619038420750336','2853230504'
'597619042061418496','2829278467'
'597619044829646848','3164721384'
'597619045052116992','846652436'
'597619045177917440','54679343'
'597619052350144512','2305929534'
'597619056481546241','2186803789'
'597619064031186944','24423243'
'597619074940571649','2917239074'
'597619079164264448','2853230504'
'597619082763067392','140815893'
'597619085715722240','2829619814'
'597619089226338304','327945067'
'597619091080286208','88898093'
'597619091944415232','2616440592'
'597619092288380928','262019877'
'597619100441907200','1535569520'
'597619101209493504','2829619814'
'597619101326938112','2675988872'
'597619107270234112','2738582177'
'597619109832962048','3164721384'
'597619110659260416','2853230504'
'597619111611379712','70319286'
'597619112089497600','773769576'
'597619113767219200','70319286'
'597619114568351744','228131140'
'597619115067510784','70319286'
'597619116271214594','2436976608'
'597619118716657664','70319286'
'597619120759144448','3171480439'
'597619120981430275','125196441'
'597619125100220416','2832683313'
'597619133484699648','88898093'
'597619134927605760','72590033'
'597619134994591744','88898093'
'597619135300837377','88898093'
'597619138467528704','2853230504'
'597619138677321728','50407009'
'597619145866289152','2832683313'
'597619149515304961','117243783'
'597619157937459200','88898093'
'597619161108389889','3102744800'
'597619161590804480','214788445'
'597619162123522048','2489781678'
'597619163989839872','3075464610'
'597619164631535617','2829278467'
'597619167869677568','2489781678'
'597619170683944960','2341868647'
'597619179341000705','2853230504'
'597619179555069952','2489781678'
'597619180406345731','88898093'
'597619183363366912','2832683313'
'597619183803867136','2368627320'
'597619185376702464','625592530'
'597619193312219136','2829619814'
'597619198479572992','162061629'
'597619202740981760','3102744800'
'597619210320150528','61644265'
'597619213579067393','3041262334'
'597619215831539712','1184599748'
'597619215575552000','3102744800'
'597619215860903936','447470121'
'597619220436758529','974055986'
'597619227919568896','38408920'
'597619228351471616','167907282'
'597619230108942336','33421396'
'597619232017231872','197220475'
'597619237629333505','344547676'
'597619244822499328','2829278467'
'597619250614837249','2917239074'
'597619253118775297','2829278467'
'597619261658378240','358736399'
'597619262539243520','2853230504'
'597619265311674370','32241249'
'597619269497589760','3190348376'
'597619274694336513','2917239074'
'597619276325867521','2917239074'
'597619281300299776','3190348376'
'597619290112569345','179936854'
'597619295523184642','879163855'
'597619300988485632','41211760'
'597619306684223488','147931936'
'597619307955224577','344547676'
'597619309096013826','3102744800'
'597619314556936193','3102744800'
'597619320584151041','733227116'
'597619332106051584','402117759'
'597619334555381761','3190348376'
'597619340473602049','2832683313'
'597619347549368320','2917239074'
'597619347536785408','2917239074'
'597619357280280576','51657266'
'597619357171249153','1088439494'
'597619360488882176','612797013'
'597619368751550464','3102744800'
'597619371045888000','1289573191'
'597619379602202624','2424589169'
'597619382622162944','3190348376'
'597619386254405634','29056274'
'597619386615209984','1126406234'
'597619391371415552','1171691564'
'597619399332405248','612797013'
'597619403543465984','469340609'
'597619404155793408','2209950993'
'597619405456027648','21119658'
'597619407355924480','3153045284'
'597619408979132418','18216697'
'597619414763053056','724186716'
'597619415711023107','569922931'
'597619419234308096','3000787311'
'597619425047547905','72500509'
'597619432064733184','59706570'
'597619432169598977','2879742579'
'597619436732874754','2756317058'
'597619437206835200','1041511135'
'597619440709054466','3102744800'
'597619443183693824','3190348376'
'597619443179499520','3190348376'
'597619446954393600','700033659'
'597619460242022400','2829619814'
'597619470647963649','542015419'
'597619486007566336','222859338'
