tweet_id, user_id
'592913930458112000','1266567530'
'592913930051280896','720858341'
'592913930843914240','33182221'
'592913931401703424','2854298621'
'592913931850686465','1967660149'
'592913932035076096','1422413628'
'592913932404133889','394537089'
'592913932748201984','2430707827'
'592913932588818432','452172269'
'592913932983078912','14128544'
'592913933343793152','226422212'
'592913933754761218','176337215'
'592913933880668160','2988161201'
'592913934207873024','368801522'
'592913934241406976','2305234309'
'592913935143145473','74679662'
'592913935822643200','101056138'
'592913935600254977','272467910'
'592913935826718721','16293020'
'592913936082608128','138114413'
'592913936485257216','57451089'
'592913936472608769','272467910'
'592913938142072832','2932686696'
'592913938196656128','18813073'
'592913938662043648','2835542773'
'592913939157164032','2224317068'
'592913940402737152','2854275927'
'592913940260098048','1467567733'
'592913940545466368','762906667'
'592913941304451072','26884555'
'592913941774274560','2301535280'
'592913942659338240','37011969'
'592913942864887809','459487593'
'592913943527456768','1341216391'
'592913943661674496','91962351'
'592913943699582978','207215363'
'592913944039141376','3004973541'
'592913944307699712','2302136667'
'592913944014008320','334609466'
'592913944165023744','100677776'
'592913944257376257','1126098752'
'592913944756490240','48938281'
'592913945314332672','3105464588'
'592913945729454080','3144576795'
'592913946450890752','111829505'
'592913947025608705','1582196353'
'592913947218444288','1335829537'
'592913947356893185','2854333318'
'592913948338302976','25109086'
'592913948745203712','31005526'
'592913949047259136','1961748469'
'592913948942442496','2717864533'
'592913949118504960','972384505'
'592913949445742593','1006482343'
'592913950322388992','2905811307'
'592913952490835969','271425344'
'592913952360759296','2931905901'
'592913953073696768','91962351'
'592913953195479042','888589262'
'592913954524962817','2854334458'
'592913955787505664','226422212'
'592913956106162177','2158937810'
'592913956420722688','580095532'
'592913956605333504','2317358378'
'592913956982771712','17680335'
'592913957934993408','2241732282'
'592913958627110912','1673879425'
'592913959235100672','2431507310'
'592913959423975424','809346481'
'592913960313159680','1882039440'
'592913961110085632','352998421'
'592913960699039744','1529421373'
'592913961328123904','2854335064'
'592913961630171136','280903749'
'592913962209017856','805406408'
'592913963186196480','1579566128'
'592913963249180672','265168795'
'592913963282759680','41722908'
'592913963798650880','337602704'
'592913963853185026','798362737'
'592913964746579969','251753170'
'592913964985622528','2339628989'
'592913965015015424','2777676171'
'592913965417635841','2806824361'
'592913966050992128','109908682'
'592913966730506240','813494940'
'592913966835191809','44883364'
'592913968060100609','20260487'
'592913968194158592','216747563'
'592913968655564801','2854283685'
'592913968701808640','2973421320'
'592913969204989952','1879746602'
'592913969708404736','2437233182'
'592913969792327680','2975358133'
'592913969716690944','954801054'
'592913970626895872','66652184'
'592913970811514881','957220153'
'592913970824019968','2380708094'
'592913971432165377','254499072'
'592913972245831681','68634481'
'592913972958920705','1335829537'
'592913973516890112','63621758'
'592913973483151360','2903068733'
'592913973659312128','402503092'
'592913974561083392','2895346130'
'592913975769112576','2854312055'
'592913976075235328','473623621'
'592913976280813568','2211679117'
'592913977341911040','75282111'
'592913977748795392','141616787'
'592913977421602816','2917493665'
'592913977706872832','703643244'
'592913978856112129','461260532'
'592913979355205633','343036275'
'592913980135440384','533806128'
'592913980072431616','106991767'
'592913980173070336','3030355032'
'592913980714192896','2942646666'
'592913980810731521','96990473'
'592913981620248576','2315022466'
'592913982144450560','279299760'
'592913982584791041','2897629124'
'592913983620931584','3154371646'
'592913983562121217','79094653'
'592913983851528192','1075533751'
'592913984141000705','2753326595'
'592913984338038784','758372690'
'592913986552606720','16485987'
'592913988545093632','2241732282'
'592913988637302786','397407383'
'592913989132263424','29945291'
'592913989069197312','107936076'
'592913989534748672','271507722'
'592913989560094722','2255303555'
'592913989660778496','2753350084'
'592913989782278144','461281855'
'592913989916463104','3012027912'
'592913991019663360','2845473609'
'592913991384465408','2711137979'
'592913991862620160','821304697'
'592913991493554177','2961506485'
'592913992294768640','1590422082'
'592913992877637632','3075352518'
'592913992936370176','2959877293'
'592913993083146240','2981884650'
'592913993099935744','2906211740'
'592913993288781824','1951746733'
'592913993150267392','3066931332'
'592913993305444352','354418975'
'592913993582321666','77264942'
'592913994207219712','2970316658'
'592913995432128514','3145189787'
'592913995360669696','21764937'
'592913996359008256','512093622'
'592913996321263616','16790655'
'592913996644159488','528039191'
'592913996648349697','1335829537'
'592913997189353472','66652184'
'592913997491474432','90731410'
'592913997281697792','2378323284'
'592913997860569089','2703704063'
'592913997952733185','2983223292'
'592913997952851969','36075247'
'592913998326079488','3140141471'
'592913998409895937','378442328'
'592913999370432512','81095948'
'592913999525715968','1445758766'
'592913999856930816','306314022'
'592913999827599361','2987366382'
'592914000851169280','1692174140'
'592914000884715520','550752797'
'592914001194983424','2576029938'
'592914001400496130','2995904436'
'592914001689907200','2969450492'
'592914001908076544','184078115'
'592914001824092160','63880645'
'592914002780561408','2781152297'
'592914002637905921','49102494'
'592914002654593024','2422653499'
'592914002411429889','909075620'
'592914003141238784','3092731397'
'592914003485007872','442428301'
'592914003401318401','394643524'
'592914003430506496','441203404'
'592914003933863936','2211679117'
'592914004743335936','365610789'
'592914004978192384','2988385982'
'592914005246619648','904609285'
'592914005599084545','762388680'
'592914005607321600','381176525'
'592914006068830208','258258563'
'592914007478149120','273683993'
'592914007763324928','2674418498'
'592914007784292352','74679662'
'592914008295874560','1467567733'
'592914009319407616','108983857'
'592914009818591232','282981873'
'592914010787475456','1597467145'
'592914010783232000','124115301'
'592914011445821441','2992433593'
'592914011420696576','2998308559'
'592914011554885632','2618043851'
'592914011940724737','1467567733'
'592914011886227456','2524683146'
'592914011542294529','2873016498'
'592914012678987776','53131767'
'592914013148880896','2187725268'
'592914013429866496','37853642'
'592914013639413760','2912942617'
'592914013736071168','16198135'
'592914015292129280','415675809'
'592914015560437761','337198150'
'592914015963209728','2981458738'
'592914015929507840','904609285'
'592914015929503744','126791831'
'592914015988256769','821304697'
'592914016273465344','463666315'
'592914016424464385','1879746602'
'592914017963892736','250057361'
'592914018316095488','2257463678'
'592914018244767746','631982637'
'592914018353963008','1172627996'
'592914018890752000','2473915416'
'592914019402391552','3143142607'
'592914020258156544','1420092384'
'592914020195250177','441537865'
'592914021063491584','112833168'
'592914019985412096','631982637'
'592914022313435136','40469230'
'592914021990281216','480506002'
'592914022313250816','122978406'
'592914022770421760','307712650'
'592914022728478721','516254532'
'592914023072534529','207509315'
'592914023064174594','2806824361'
