tweet_id, user_id
'596317933854281729','863589668'
'596317936169586688','3094795069'
'596317936874352640','380290935'
'596317941127204864','2535038714'
'596317941509050368','301947744'
'596317941617954818','2903516420'
'596317942427488256','33397961'
'596317942263885824','2937784040'
'596317944113700864','3006099814'
'596317944574971905','2996076146'
'596317947892666368','3147935486'
'596317948437921792','2857699622'
'596317950602121217','3170114911'
'596317950707167232','70335795'
'596317953659785216','334728221'
'596317953722691584','2597634667'
'596317954884575233','3151180262'
'596317959879962624','2900626988'
'596317960001622016','549478453'
'596317960127401984','1690577418'
'596317960303546369','1854540198'
'596317962253926401','2834509828'
'596317962295971840','622857704'
'596317962698633216','1680738409'
'596317967131873280','3013049120'
'596317968243404800','931641362'
'596317969849843712','3186625141'
'596317969753374720','1375930320'
'596317970252443648','1642373053'
'596317973410754561','2856353209'
'596317973767323649','2877904640'
'596317975478579200','2892195721'
'596317975445135360','507868971'
'596317976028192768','2298702157'
'596317986266288129','262523430'
'596317986807357441','3094795069'
'596317987600105473','241130879'
'596317987705122816','2428489964'
'596317988560601088','2856353209'
'596317992973180928','23142308'
'596317993518374912','56219464'
'596317993937739778','2371450308'
'596317996076781568','1126759586'
'596317996403953664','2854451088'
'596317996869623809','53624059'
'596318000447365120','27276155'
'596318001357459457','258427057'
'596318002087231488','2544914191'
'596318002708160514','362380476'
'596318005115506688','1330324442'
'596318007313465344','85072500'
'596318009364328448','2984228714'
'596318011704745984','3147935486'
'596318013491519488','2901347874'
'596318014200356864','3170114911'
'596318015995547648','2856353209'
'596318016746446848','56219464'
'596318018331811840','3010232834'
'596318017862139907','2870661545'
'596318018939944960','3094795069'
'596318020672163841','194925770'
'596318023356579840','1120180885'
'596318024824651776','541130871'
'596318025051078656','3148053247'
'596318025936076800','2952078470'
'596318026015772672','2877904640'
'596318027945152513','14143201'
'596318029362794498','2900626988'
'596318031409709056','25658314'
'596318031996788738','73408909'
'596318032684654592','2556530474'
'596318032651165696','2512875109'
'596318032756080641','2730467712'
'596318034412736513','1293578742'
'596318034412720128','2952078470'
'596318036782637056','309843971'
'596318037420023809','401190973'
'596318038443581440','9397732'
'596318038531670016','1043123833'
'596318039194271744','555601520'
'596318039404113920','161924841'
'596318040641396736','3069699576'
'596318042717491200','2834509828'
'596318042868436994','2901347874'
'596318045687021568','439526925'
'596318046307749889','3010232834'
'596318054063017986','3187241106'
'596318054805438464','2984228714'
'596318054461665280','152687079'
'596318056722395136','1357469006'
'596318057233940480','2901347874'
'596318056978059264','2915864851'
'596318056198070272','2459787853'
'596318058248998913','3147935486'
'596318059909877760','3187279670'
'596318060341891072','2834509828'
'596318060966858752','2877904640'
'596318065119354880','72304401'
'596318066310389760','3066228241'
'596318066142814209','1318077786'
'596318068340457472','736004250'
'596318069057662978','2868432276'
'596318070001401856','2857699622'
'596318070030766081','2915864851'
'596318071951753216','3172334612'
'596318072824168448','3010232834'
'596318074531254273','2899272097'
'596318075370221568','2938277331'
'596318076154544129','3031423725'
'596318076444024832','13940582'
'596318076666290177','15750149'
'596318077693861888','86920896'
'596318078712975360','2877904640'
'596318081556811777','481987694'
'596318083716812801','3073307605'
'596318083939086336','1074359395'
'596318085163814912','2877904640'
'596318085470031872','2937784040'
'596318086040420354','503321386'
'596318086413844480','2346844393'
'596318087223255041','2903516420'
'596318087428739074','2958611346'
'596318089270005761','438866699'
'596318089588801537','562561386'
'596318089714610176','237177347'
'596318088993251328','2854451088'
'596318089458757632','2899272097'
'596318089798529024','554983967'
'596318091178455041','2856353209'
'596318094877941760','2888003696'
'596318095909724160','3172334612'
'596318097646071808','2868677005'
'596318098094829569','506785011'
'596318099000852480','712145968'
'596318099327975424','2854451088'
'596318099395063808','2915864851'
'596318100498223106','3010232834'
'596318102104604673','847191030'
