tweet_id, user_id
'597229110704799744','3238414047'
'597229117822541824','1041511135'
'597229131537850368','2915283186'
'597229131986804736','272020464'
'597229131953152000','2984887585'
'597229145156751360','706448896'
'597229147518185473','2893530846'
'597229150206693376','624532985'
'597229154694668288','2984887585'
'597229166468014080','3238414047'
'597229176907636736','706448896'
'597229184159617024','706448896'
'597229185468272641','317196907'
'597229203491160065','2495262421'
'597229211087048704','2984887585'
'597229213804941312','3156404756'
'597229227591663616','2915283186'
'597229229235896320','366220346'
'597229234856169474','3064980061'
'597229240115798016','3180556764'
'597229245992075264','880141153'
'597229247581716481','706448896'
'597229247824928768','3018186824'
'597229266506514432','519393879'
'597229275259871232','3145558831'
'597229286127312896','2929454413'
'597229290879643648','1118172247'
'597229300375375873','2915283186'
'597229303760302083','2748838274'
'597229309250568193','561211431'
'597229312467578880','350903680'
'597229318612254721','3064980061'
'597229323498573824','3145558831'
'597229323532120064','3156404756'
'597229329248956416','2929454413'
'597229329467117568','928859400'
'597229330654068736','92198218'
'597229340858847232','3145558831'
'597229342263906304','3059369106'
'597229343929040896','3064980061'
'597229344818270208','3071386632'
'597229347208966144','2984887585'
'597229360312025089','3064980061'
'597229361851412480','1240392607'
'597229362321035264','2929454413'
'597229362979557377','141199148'
'597229363851956228','3013049120'
'597229369988403200','1240392607'
'597229374606217216','3012521708'
'597229374883127296','575048500'
'597229377470894082','2984887585'
'597229378091646976','1616405077'
'597229384399867905','2289106150'
'597229388191662080','3182408911'
'597229397968429056','337210102'
'597229417773932544','3013049120'
'597229420881915904','3238414047'
'597229427240480768','3064980061'
'597229430256316416','21463261'
'597229430465957888','3013049120'
'597229433309634560','117263968'
'597229447553490945','3180556764'
'597229449973661697','3238414047'
'597229451600994305','3012521708'
'597229464154701824','2328806796'
'597229464389562368','2915283186'
'597229471217819649','2968394522'
'597229472010534912','53846123'
'597229474514538496','2915283186'
'597229474573201408','2915283186'
'597229476536143873','2984887585'
'597229482185924608','3071386632'
'597229485138685952','3156404756'
'597229485310627841','3145558831'
'597229489098096641','2915283186'
'597229496773775360','174221577'
'597229499638386688','1497149670'
'597229499852324864','3071386632'
'597229500007493633','2853978902'
'597229502012465152','157972412'
'597229506110173184','3238414047'
'597229506974351361','3142516121'
'597229509994151937','1567277328'
'597229513500590080','2929454413'
'597229518537928707','123514503'
'597229538368598016','2853978902'
'597229555472998403','3145397896'
'597229573974073344','3101629446'
'597229574590631936','3071386632'
'597229576662560768','3238414047'
'597229582861901824','3035868957'
'597229591351193600','542875558'
'597229600247185409','2853978902'
'597229606123413504','2853978902'
'597229609042612224','3068269284'
'597229630160932866','41170844'
'597229639463866368','3145558831'
'597229640474722304','2858307038'
'597229642643156992','3012521708'
'597229650335518720','445372113'
'597229652562804738','518867401'
'597229653514850306','3238414047'
'597229667888697344','2853978902'
'597229669901934592','3064980061'
'597229679741935616','244560668'
'597229680022851584','3031799477'
'597229682564562945','1487362878'
'597229686867931137','2862845503'
'597229697378820097','2968394522'
'597229698255433728','3064980061'
'597229702823092224','2984887585'
'597229708695089153','544779268'
'597229714214793216','2929454413'
'597229716257378304','141485036'
'597229718040027137','2915283186'
'597229727838011392','2336201119'
'597229732883779584','347556428'
'597229744875114497','76839574'
'597229752261443584','25849873'
'597229755436412928','2853978902'
'597229755381886976','3013049120'
'597229758527754240','496549415'
'597229759290945536','3238414047'
'597229763938287616','3156404756'
'597229775178964992','3064980061'
'597229779583119361','2225304516'
'597229780698705920','3156404756'
'597229781411766273','2850078655'
'597229782154092544','1069807260'
'597229783437545473','3068269284'
'597229791608053760','1069807260'
'597229792736448512','2225304516'
'597229794749599744','151187364'
'597229796955828225','2984887585'
'597229801674383360','141485036'
'597229803607986176','1601116916'
'597229803876454401','3004626908'
'597229806460108800','3064980061'
'597229811631796224','37013003'
'597229812881567744','1525357519'
'597229816325115904','2853978902'
'597229825070268417','1852571845'
'597229825758138368','3008287928'
'597229827192532992','2833957641'
'597229831261007872','2853978902'
'597229839876227072','511529142'
'597229842451410945','3156404756'
'597229846016626689','90433776'
'597229858884694016','3064980061'
'597229861053181952','20826640'
'597229868368138241','1628593842'
'597229882670645248','2862845503'
'597229883937263616','3238414047'
'597229886051262464','76841740'
'597229887368265729','48210840'
'597229898973904896','3145558831'
'597229900555100160','151187364'
'597229902258024448','3238414047'
'597229913058381824','3238414047'
'597229918259380225','396964821'
'597229919962202112','1718329886'
'597229924513095680','2556080737'
'597229934122246144','217895850'
'597229936240275457','706036914'
'597229938501029888','63695382'
'597229950899331072','3145558831'
