tweet_id, user_id
'598099723631853568','339951973'
'598099723984080897','2854265623'
'598099724663554049','2279261772'
'598099724290273280','628614408'
'598099725011681283','2725406060'
'598099725599023104','2249146513'
'598099726781788160','2368577222'
'598099726332858368','174116474'
'598099727196913664','2248204646'
'598099727633096704','115032785'
'598099728254050304','2186450148'
'598099729055096832','1628471346'
'598099728958496769','2168150928'
'598099730929942529','757371836'
'598099731068395520','2249139984'
'598099731269713922','1315231878'
'598099731038875649','47256193'
'598099731068256257','281718273'
'598099731361832960','240471848'
'598099731974197250','129831037'
'598099732960026624','32483845'
'598099733194899456','877885249'
'598099733178032128','99342993'
'598099733849079808','2266005527'
'598099734033731585','422744481'
'598099734004244481','920488039'
'598099734692245505','197158255'
'598099734830649344','536644029'
'598099735115735041','40841632'
'598099736290336768','1270230793'
'598099735954632705','120457831'
'598099736789385216','94088614'
'598099736856567808','2259315753'
'598099736692789249','400514784'
'598099736684466176','3079789220'
'598099736592191488','336954507'
'598099737364004865','1534040198'
'598099735631659010','827514157'
'598099737523269632','240471848'
'598099738014121984','919256958'
'598099738098020352','2154320518'
'598099738127441920','119680928'
'598099737808543744','3189705684'
'598099738655731713','459476643'
'598099741780615168','2540573372'
'598099741948383232','350417092'
'598099742002806784','245413774'
'598099742652964866','3059024360'
'598099742665547777','2499204912'
'598099743043104769','148584817'
'598099743617765376','2776818184'
'598099743621820416','2805654228'
'598099744729202688','2317277012'
'598099744515231746','1283953208'
'598099744414568448','1595267768'
'598099745047969793','230840089'
'598099745203060736','2854575560'
'598099746100801536','1628846923'
'598099745937063936','127171099'
'598099746041896960','1481366360'
'598099746734018561','27004894'
'598099746788507648','539391777'
'598099747430367232','1534040198'
'598099747413557248','2314437200'
'598099748101455872','3172015402'
'598099748298469376','2222014015'
'598099748382482432','171656520'
'598099748843814912','463306964'
'598099748667592704','2652912594'
'598099748961308672','101271309'
'598099749892333568','79778392'
'598099750940872704','42624958'
'598099752077537281','336954507'
'598099752232726528','287559258'
'598099752157220864','1644213912'
'598099751444316160','3207517931'
'598099752287244288','2601404456'
'598099752836804608','896661768'
'598099753478529024','442183077'
'598099753784578048','192867525'
'598099754199875586','2632016443'
'598099754296352768','3134332614'
'598099755047202816','41259382'
'598099755374219264','2238276266'
'598099755789586432','28490486'
'598099755487465473','306793233'
'598099756577984512','2832980976'
'598099756745908225','29433996'
'598099757249114113','2958703482'
'598099757698043904','2203253941'
'598099757651767296','87094205'
'598099757886623745','16802422'
'598099757655986176','343941866'
'598099758054449152','32388203'
'598099758826147842','1328587338'
'598099759170105344','1477508484'
'598099759296073728','1536958956'
'598099759409278976','59848856'
'598099759409201153','494583372'
'598099759971184640','141844063'
'598099761003126784','2232780474'
'598099761330130944','996695382'
'598099761980252160','255901152'
'598099762584408064','2244399661'
'598099763427344384','2881114701'
'598099764048068610','1361761718'
'598099764450844672','2902546372'
'598099764681449472','231270948'
'598099764626857984','64770199'
'598099764987695104','2427634175'
'598099765407162368','2310676628'
'598099765306482689','2398205092'
'598099765792903168','88681890'
'598099766124388352','2264594329'
'598099766581432321','2736856974'
'598099766824849408','816239612'
