tweet_id, user_id
'541396665186279424','284934126'
'541396666339708928','201225629'
'541396666557812736','2791095210'
'541396666780098560','31353516'
'541396669791600641','2789911543'
'541396672664719361','2800141274'
'541396672874418176','2799317222'
'541396673373954049','1239947659'
'541396677085511680','40649405'
'541396678348390400','1944079380'
'541396679094587393','2902821050'
'541396680743350272','243332626'
'541396687387103232','2157067153'
'541396688129110016','2835972489'
'541396690029133825','240522779'
'541396690905751552','2801605766'
'541396691211911169','2807588600'
'541396692646367232','426585889'
'541396693582090241','2617505227'
'541396695574003713','178423472'
'541396697411108864','612605051'
'541396699411795968','1418310314'
'541396700254830593','381406456'
'541396700435210240','2823283968'
'541396701534486529','2869618221'
'541396702750859264','26866103'
'541396705233498112','881496523'
'541396706412077056','2885731471'
'541396707435499520','403067051'
'541396707557134337','38492736'
'541396708744105984','440100709'
'541396709071273984','2691100975'
'541396710740611072','2742096558'
'541396711911223296','37582056'
'541396713223643136','32878111'
'541396713961820160','941769534'
'541396718646870016','56769269'
'541396719401844737','30420597'
'541396720207138816','1472430217'
'541396720383324160','1459288513'
'541396721851318273','276542417'
'541396725072531456','1602722556'
'541396730638389248','789209095'
'541396731976380417','2860618264'
'541396740805361664','154020681'
'541396741141331968','94437754'
'541396742772510720','2754840966'
'541396742768308225','84319566'
'541396744152440832','1453551750'
'541396746337665025','595690906'
'541396746727731200','995037109'
'541396749495984128','145154620'
'541396749563080706','2891887866'
'541396750754258944','63344481'
'541396755993354240','59209825'
'541396756710162432','2896826623'
'541396759482617856','1547574926'
'541396762242461698','148235049'
'541396763060355073','2888472163'
'541396763056160770','2097571'
'541396765262348288','146727187'
'541396769431490560','590597830'
'541396769884471297','18929509'
'541396769943207936','2466626516'
'541396771520266240','340779020'
'541396773474824193','841448671'
'541396776167563264','2870265580'
'541396777752989696','28818582'
'541396781183950848','2897685574'
'541396783457247232','310954247'
'541396788054208513','21271252'
'541396788373372929','380228140'
'541396789807443968','145913424'
'541396790797291521','125605651'
'541396791883620352','61148755'
'541396794219835392','208056324'
'541396795075473408','944992435'
'541396800717213698','45974482'
'541396803501821952','889525543'
'541396805779349505','2355539460'
'541396807834546176','403204901'
'541396809101635584','91734380'
'541396809759748096','176979114'
'541396810812489729','145154620'
'541396811055788034','2487184946'
'541396811307421698','403930821'
'541396811785994240','2324232703'
'541396813274972160','1944079380'
'541396816030228481','438235670'
'541396816734867457','1719583861'
'541396819637321729','209797105'
'541396820564275201','481262697'
'541396822066200576','567630746'
'541396823244824576','27563093'
'541396825777782785','18507876'
'541396829540069376','46560464'
'541396831096168448','62667330'
'541396833247846400','223057946'
'541396833621143552','371916728'
'541396833554022400','1024433486'
'541396834737213440','549502022'
'541396838126202882','1375526088'
'541396845222580225','6416902'
'541396845503602688','224973464'
'541396847550423041','22610232'
'541396847911124994','464324700'
'541396849001627649','2795816016'
'541396848682860544','2920596378'
'541396849777602561','2731743482'
'541396850775826432','2668872870'
'541396851077828608','2178698850'
'541396851959029760','2384589829'
'541396856438145025','344553100'
