tweet_id, user_id
'544096149880442880','456191126'
'544096415262048256','466245339'
'544096700596781056','2351617982'
'544096815537065985','461043267'
'544097197373927424','17669367'
'544097418556358658','75235609'
'544097549263441922','140264134'
'544097819968036866','2489566039'
'544097882258042880','2417829014'
'544097914612482048','422597717'
'544098603325603840','614118286'
'544098643813220353','60311931'
'544098826915549186','161689507'
'544098936144031744','1614607374'
'544098957039636481','2791322315'
'544099069899968513','2192215086'
'544099150951112704','1324542115'
'544099190817574913','124112471'
'544099280667934721','302963499'
'544099335579779072','79030985'
'544099555843645440','2449453352'
'544099639159312384','2916812173'
'544099914125684736','16833565'
'544100418268065792','305949370'
'544101366394679296','1460051365'
'544101511295287296','2568708667'
'544102302122913794','304345449'
'544102302940819456','304345449'
'544102303469273088','304345449'
'544102314642915329','304345449'
'544103300434370561','2506462148'
'544103523856961536','12941602'
'544103616773365760','113595940'
'544103621617410048','1655201935'
'544104052695789568','24071532'
'544104794282270720','543452468'
'544105373079052290','2647147194'
'544105687685795840','2328580836'
'544106272472047616','142181603'
'544107212449148930','182689004'
'544107757725437952','2776496607'
'544107867851071488','302976591'
'544108102501818369','106653207'
'544108178036637696','27215448'
'544108431641030656','2568708667'
'544108491011391489','304339805'
'544108492403924993','304339805'
'544108493251158016','304339805'
'544108493804810240','304339805'
'544108662881390593','302985330'
'544108864032223233','55474240'
'544108882982109184','106653207'
'544109318778257408','1692633906'
'544109518452301825','2170193540'
'544109631862493185','2185195975'
'544109692080115712','1087443042'
'544109760010674177','310616645'
'544110129138769920','1687734212'
'544110577996427265','30408537'
'544110612695900160','2459241138'
'544110669021204481','902014538'
'544110823036051456','39445141'
'544111494749634560','1316331066'
'544111558012317697','1316331066'
'544112418461581312','150990033'
'544112441232490496','150990033'
'544112590842912768','365378014'
'544112750884945920','75919898'
'544112779066486784','92992788'
'544112995614216192','453300312'
'544113291216187392','2171952655'
'544113393741746178','30613233'
'544113593315127296','288739575'
'544113962615177216','110577612'
'544113995863441409','1732940760'
'544114000095490049','2328000188'
'544114045398171648','2659442371'
'544114577995087873','2431702027'
'544114634223935489','2809207794'
'544114948670898177','302963499'
'544115015327174656','316668849'
'544115166917320706','1277142984'
'544115870407327744','208995765'
'544115885217435648','295731640'
'544115954343350274','433800830'
'544116795918254080','132487577'
'544117115569975296','315124279'
'544117697747755008','304345449'
'544117698670493696','304345449'
'544117699198992384','304345449'
'544117699626803200','304345449'
'544119008199311361','177911634'
'544119302975025155','177911634'
'544119732308557825','2864852968'
'544119832036519936','119257214'
'544119914198335488','192547775'
'544120779940433921','2488367000'
'544122327584088064','544339552'
'544122556241178625','1130433870'
'544122588554092544','1130433870'
'544122840987881472','2819457617'
'544123315502059520','302976591'
'544123931112636416','304339805'
'544123932207357952','304339805'
'544123932660338689','304339805'
'544123933146873856','304339805'
'544124058535993344','2372292350'
'544124096506650625','302985330'
'544124762868695040','2864674217'
'544125166796546048','2818933784'
'544125426466295808','754081465'
'544125861838856195','46613245'
'544126181893996544','797145456'
'544126246909534209','2302795651'
'544126298436956160','797145456'
'544126347035934721','2302795651'
'544126995400228864','94329256'
'544127448653123584','308307248'
'544128099076804609','1655533171'
'544128240000835585','399391919'
'544128395035287553','1896620432'
'544128431495995393','2493396048'
'544128569937371137','2819532191'
'544128606973476864','2535729930'
'544129201700601856','2881347629'
'544129393522515968','2922752868'
'544129934307123200','170965705'
'544130001746919427','277414747'
'544130004724891648','28094110'
'544130110790443010','78348311'
'544130120177299457','79934822'
'544130133171249152','625370662'
'544130138460286976','222763640'
'544130145129209856','162018954'
'544130197306363904','56509885'
'544130230453944320','58512718'
'544130235776528384','2381929584'
'544130256198594562','170322443'
'544130287936892929','38663789'
'544130357612662784','1456254901'
'544130399434072064','302963499'
'544130402483306498','80803681'
'544130406446944256','195254187'
'544130427930152962','206178952'
'544130546129842177','2904849572'
'544130558540775424','36991074'
'544130714766028801','2458166155'
'544130776623620096','217359508'
'544130833640996864','315769584'
'544130857200402432','28079991'
'544131045902123009','1017881780'
'544131048880078848','121299731'
'544131071760007168','314533799'
'544131198792900609','109231729'
'544131202483888128','2838017695'
'544131450694406144','1017881780'
'544131518793523200','1899758118'
'544131545674432512','969835478'
'544131652100685824','2902825614'
'544131741985042433','2342614921'
'544131756954488832','43086090'
'544132225499811840','2918666863'
'544132244332216321','2903727192'
'544132315836710912','145921390'
'544132413023334400','2919955965'
'544132532392845313','48647507'
'544132606229762048','54232520'
'544132880083869696','81317220'
'544132892838748161','371598661'
'544133025433284608','701231785'
'544133047373672448','2913769578'
'544133122653421568','972854724'
'544133152159956995','304345449'
'544133152591990785','304345449'
'544133153221120000','304345449'
'544133202021842944','304345449'
'544133298381803520','211539036'
'544133317210030081','2913769578'
'544133499087634432','821367540'
'544133728935481345','49910055'
'544133914906738688','44089800'
'544134169421684736','2414136163'
'544134202803752960','233308489'
'544134350795571200','209383326'
'544134750584463360','85329789'
'544134791692431361','2702520986'
'544134813339222016','24351702'
'544135135528906754','2764071134'
'544135431411859456','106083261'
'544135547279900672','2834061736'
'544135732085161984','753368947'
'544136017389686784','323626819'
'544136082766327810','24044491'
'544136234382016513','995471377'
'544136400250368000','379708097'
'544136560841465856','2721683227'
'544136735307726850','105370649'
'544136793080090626','2457323300'
'544137833183580160','1131562664'
'544138143448846336','177989501'
'544138169105797120','602927033'
'544138746363277312','178974079'
'544138899010748418','302976591'
'544139284077637633','16834046'
'544139471168356352','440116177'
'544139555788443648','304339805'
'544139556308529153','304339805'
'544139557138997248','304339805'
'544139557701033985','304339805'
'544139653557653504','1311142400'
'544139660134727681','484125289'
'544139732456710144','302985330'
'544140268610801664','2253272035'
'544140468330958848','484125289'
'544140675323674624','742183322'
'544140696869818369','144141111'
'544140725177577473','393036902'
'544140908543746048','745116522'
'544140951367581697','2747326429'
'544141037594107904','153338193'
'544141072193302530','1830067706'
'544141247938441216','394764576'
'544141276124553216','2782475237'
'544141484958556160','1428283116'
'544141632660975616','93820532'
'544141870872281088','1276930496'
'544142157716541443','164623014'
'544142435207499776','244442529'
'544142924351414273','1840524036'
'544142944308297728','1874606281'
'544143755889348611','2825338604'
'544143865893371905','466750107'
'544144070877396992','2196122099'
'544144108680253440','2862695444'
'544144112136757248','466750107'
'544144125902475264','2718872684'
'544145017497849857','2606119363'
'544145962604961792','183024410'
'544146086852435968','302963499'
'544146164539744256','1863159210'
'544147035033583616','91707119'
'544147354430218240','1131513336'
'544147580653813761','2509214046'
'544148093252292608','2576733420'
'544148367564341248','904679539'
'544148405011111936','2176310655'
'544148964874784768','304345449'
'544148965336162304','304345449'
'544148965822717952','304345449'
'544148966661578752','304345449'
'544149187185487872','1383196368'
'544149758206828544','85329789'
'544150567690321920','2702638597'
'544151003906719744','291012695'
'544152326865297409','2855879401'
'544152525457620994','14854212'
'544153171413594112','1888284583'
'544153628437913600','2589351949'
'544154475267911680','484785251'
'544154762451488768','2542876530'
'544154801601138689','302976591'
'544154836925575169','2542876530'
'544155149426786304','2754409967'
'544155194267693056','2702680824'
'544155438720094208','304339805'
'544155439273750529','304339805'
'544155439819026433','304339805'
'544155440427171840','304339805'
'544155453349847040','80197705'
'544155520769093633','103216174'
'544155598242058240','302985330'
'544155639094603777','103216174'
'544156277421535233','106035939'
'544156284375662593','106033861'
'544156384313749504','2768094105'
'544156977094725632','43475478'
'544157537306562560','577369276'
'544157907520991233','312557359'
'544158124408455171','30408472'
'544159196967497728','761149825'
'544159720429191168','754509056'
'544159856404353024','2476160599'
'544160005188890626','47047962'
