tweet_id, user_id
'540003748760674305','43676483'
'540003786811793408','170965705'
'540003796986773504','31380149'
'540003797351665664','248970256'
'540003870131232769','221252733'
'540003980076527619','133148145'
'540004058732306432','45099903'
'540004133265104897','62408264'
'540004223786565632','51620055'
'540004231344693248','293420884'
'540004277863731200','2881633867'
'540004346339938304','337731680'
'540004375112843264','2893849674'
'540004410894454784','2893849674'
'540004462031421440','968212495'
'540004462933204992','287968536'
'540004464841986048','21228527'
'540004504733622274','163190662'
'540004523452792833','2233553792'
'540004553832529920','110428801'
'540004569430757376','264740458'
'540004575227301889','2645090779'
'540004650737364992','14132820'
'540004725748273152','2473747392'
'540004783491276800','1895013710'
'540004817322536960','59077778'
'540004869331881984','2917187647'
'540004905558085633','45097143'
'540005035254370305','811932241'
'540005053122093056','303034842'
'540005067311439872','2858172660'
'540005086559473666','371198658'
'540005106456879104','1256401'
'540005142876000256','813064693'
'540005154871717890','304339805'
'540005182294073344','304339805'
'540005184252829696','304339805'
'540005223339528192','560179344'
'540005290088103936','31361405'
'540005291484397568','2716932948'
'540005329137053696','365893324'
'540005399227666432','1892221134'
'540005464767877120','250507401'
'540005538948337666','140264077'
'540005564948836352','2308685204'
'540005581373710336','327955887'
'540005626383192064','16008938'
'540005627204874240','363483622'
'540005633072705536','343749080'
'540005679202066432','371198658'
'540005717004910592','93351074'
'540005742942490624','287968536'
'540005758276882433','816320208'
'540005780372467712','1535235739'
'540005784587735040','198419961'
'540005825754832896','534198162'
'540005858877669376','27600366'
'540005917535010817','61329700'
'540005956218679296','55753842'
'540006015073144832','134426127'
'540006047868780544','1012121880'
'540006105762385920','988156549'
'540006125479804928','2899027398'
'540006132572372993','2906647880'
'540006139313016832','811932241'
'540006145457684481','811932241'
'540006146749517824','1731163332'
'540006162721038336','2540418870'
'540006180991406081','2321413603'
'540006208472883200','38022318'
'540006240638619648','499693227'
'540006245923831808','91959717'
'540006246766878720','1731163332'
'540006285023133696','1322545500'
'540006293512024064','816540278'
'540006295630131201','1074531655'
'540006348818087937','53867965'
'540006349141073920','338927754'
'540006361908539392','829207165'
'540006453709250561','927360582'
'540006464085979136','43445606'
'540006468859097088','752880558'
'540006510311792643','2328083300'
'540006518125371394','161745786'
'540006524047720449','268221723'
'540006542594949120','2916751796'
'540006558361325569','1232343073'
'540006583250341888','2321413603'
'540006591206920193','427153231'
'540006594335875072','2817998946'
'540006599100596224','147393845'
'540006658408054784','40230555'
'540006667513896960','102018377'
'540006725118476288','39453212'
'540006741820207104','804491034'
'540006747742539776','2604513740'
'540006772186955777','74743293'
'540006829263056896','332573258'
'540006836858920960','2664723198'
'540006837437726720','128166480'
'540006863991865345','74743293'
'540006868127449090','829207165'
'540006869666787328','635840782'
'540006896397086720','101443781'
'540006911438233601','1899758118'
'540006923408384000','1208713417'
'540006925065523200','1353526340'
'540006931360776192','293491850'
'540006933919711232','1353526340'
'540006997270093824','1671740616'
'540007045697527810','1912025660'
'540007067465957376','226507331'
'540007071761334272','1731163332'
'540007074336624640','1731163332'
'540007138093846529','265165844'
'540007164631216130','2914566979'
'540007202057383937','56620437'
'540007218100195328','221252733'
'540007227885498368','2899014552'
'540007250962567168','300723178'
'540007293228564480','119353072'
'540007293941579776','2913190092'
'540007325696659457','36757340'
'540007327760265216','283455307'
'540007367727775744','118948839'
'540007393510584320','91959717'
'540007401626144768','15276862'
'540007404134756353','170965705'
'540007494588719104','628267421'
'540007502578872320','74743293'
'540007508044038144','602319944'
'540007513253363712','56905034'
'540007516365529088','783841837'
'540007539878813696','2318640120'
'540007549139828737','49885057'
'540007555620012033','38623068'
'540007556463071232','38623068'
'540007663564640257','1535487894'
'540007668929163264','2909112662'
'540007697370730496','829207165'
'540007700185513985','59557368'
'540007722863689730','115373218'
'540007771698376705','1503087654'
'540007867516870656','813064693'
'540007869614018560','813064693'
'540007905454342144','2529790381'
'540007906532286465','399296274'
'540007967085453312','54803336'
'540007969505558528','2909112662'
'540007999214202881','2811337986'
'540008053937295361','2525994480'
'540008072630915073','39453212'
'540008140889018368','16374906'
'540008163454763008','74743293'
'540008189639417856','855774144'
'540008195482083328','793180483'
'540008222791176193','2900160044'
'540008225689456640','2493686594'
'540008280441892864','40613010'
'540008343377440769','2457750630'
'540008351451852801','173533146'
'540008365129478144','173533146'
'540008366894895104','1167607994'
'540008409592905728','2425495393'
'540008449904365568','327826517'
'540008457231802369','2866251864'
'540008486151532545','201176811'
'540008550093705216','39453212'
'540008578807889921','350269572'
'540008592980844544','214027190'
'540008605299113984','280394395'
'540008607836696577','2653477500'
'540008631735828482','1870730059'
'540008671116525568','1084933705'
'540008671757869057','602319944'
'540008684059758592','409720159'
'540008691764699136','2273933521'
'540008699578691584','2866251864'
'540008728280305665','327826517'
'540008803341590528','2318640120'
'540008853468090368','17780795'
'540008876280541184','2492539860'
'540008990743068674','585515804'
'540009013375557633','1229010043'
'540009019453087744','700623494'
'540009034385195008','49906651'
'540009052307070977','79479883'
'540009079813316608','40488499'
'540009082116009984','715543843'
'540009091205042176','52213219'
'540009149069672448','402468510'
'540009167604305921','123891108'
'540009168971649024','173589139'
'540009193491955712','122607803'
'540009215335469056','282363970'
'540009224231612416','219020400'
'540009295245762560','164616499'
'540009320247599104','813064693'
'540009332016820224','327826517'
'540009336022765568','276761368'
'540009353319698432','2562613938'
'540009369706852352','260345959'
'540009379638935552','39476301'
'540009383426396160','39476301'
'540009424954216448','813064693'
'540009453299302401','2556334140'
'540009488447578113','277380326'
'540009523000250369','2868021146'
'540009564448374785','68112899'
'540009576041431040','1290817340'
'540009672036470784','380369311'
'540009737241104385','2568202280'
'540009744996769793','740129695'
'540009750067683328','1012121880'
'540009752525549568','1731163332'
'540009826378461184','509038359'
'540009837526929408','368407865'
'540009868623503360','1731163332'
'540009909597638656','606112749'
'540009914023038976','1012121880'
'540009915465494528','2777562919'
'540009940551610368','375516717'
'540009971581464576','144772036'
'540010009762213888','1731163332'
'540010041193926656','15375209'
'540010054783467520','54153586'
'540010068859965440','2851962769'
'540010072177250304','2668688305'
'540010082889891840','969293274'
'540010117874192384','608024081'
'540010151843868672','1608107185'
'540010157938192384','593242027'
'540010160651894784','1515832446'
'540010227567841280','888418950'
'540010259943657472','196088832'
'540010395298037760','380369311'
'540010405008269312','2566513832'
'540010423559286784','2362210704'
'540010426537213953','2362210704'
'540010448456650752','17017254'
'540010455607947264','459867077'
'540010464034304001','15448383'
'540010520632242177','2891347285'
'540010537028157441','348671748'
'540010560041910272','173735536'
'540010567017066497','2906647880'
'540010566937350144','575261589'
'540010620376985600','77200952'
'540010624776806400','307676387'
'540010627876798464','77200952'
'540010663532179456','2903474420'
'540010681685143552','2903474420'
'540010717898747904','143011264'
'540010755894943744','1156325388'
'540010783993004033','1433517392'
'540010784130998272','2895363810'
'540010786278891520','1433517392'
'540010805237129216','27399622'
'540010875097063424','506908116'
'540010906692759553','2827437744'
'540010908668264448','225444024'
'540010931162329088','380369311'
'540010934337417217','214481035'
'540010953161465856','91053685'
'540010965593772033','11983392'
'540010970924347394','196088832'
'540010985398874112','173735536'
'540011037450592257','214945741'
'540011074980831232','201681512'
'540011136901341184','2150861754'
'540011174364839938','72016208'
'540011175560638464','50270130'
'540011199476137986','173022115'
'540011254484447233','870721279'
'540011277678956544','133148145'
'540011323472375808','201176811'
'540011327448555521','290111032'
'540011331257004032','173735536'
'540011371832680448','2903474420'
'540011379256594432','380369311'
'540011405093519361','133148145'
'540011407862145024','371198658'
'540011432796905473','192210562'
'540011473846558721','2684064638'
'540011475276800000','21567608'
'540011480410624000','1572672619'
'540011522148147200','143739132'
'540011576086908928','173735536'
'540011596366352384','61214520'
'540011602675007488','16062207'
'540011687701512194','1709624864'
'540011694156562433','203488213'
'540011708991823872','542285293'
'540011709239287809','1037090653'
'540011715476205569','931641362'
'540011728914771968','2915487606'
'540011728373686272','388624705'
'540011773315645440','550746910'
'540011857235279874','616797773'
'540011866345332736','23180284'
'540011888583532544','3840981'
'540011927951269888','3840981'
'540011937996632064','23498379'
'540011982145871873','137903506'
'540011992933625856','1008004044'
'540012008507068416','126483616'
'540012014974676993','2882976149'
'540012030137098240','2300386489'
'540012042342514689','2916770617'
'540012042925527040','9320482'
'540012064891088898','20054736'
'540012069542580224','168432441'
'540012081055940609','549514800'
'540012095442411521','49885057'
'540012148865658880','535160306'
'540012158458023936','69579107'
